user_id,event_time,event_type,product_id,session_id
2438,2025-08-26 20:22:08,view,71,s019958
1422,2024-06-14 18:51:05,add_to_cart,178,s019959
2463,2024-11-18 09:06:55,remove_from_cart,121,s019960
1672,2025-12-06 10:46:26,remove_from_cart,27,s019961
1095,2025-07-30 11:45:37,add_to_cart,151,s019962
2496,2024-05-21 13:08:44,wishlist,3,s019963
824,2025-09-18 08:29:21,view,183,s019964
2035,2025-04-28 12:41:21,view,175,s019965
1686,2025-03-27 19:42:36,remove_from_cart,280,s019966
59,2024-08-12 18:22:42,view,175,s019967
1345,2025-12-09 13:26:35,view,24,s019968
441,2025-08-28 05:11:56,wishlist,3,s019969
2318,2024-09-09 20:50:19,view,213,s019970
2133,2024-10-19 09:19:37,view,368,s019971
316,2024-10-29 08:17:49,view,42,s019972
1025,2024-01-07 18:32:38,view,93,s019973
1897,2025-12-09 05:06:48,remove_from_cart,28,s019974
395,2025-08-30 17:57:09,view,283,s019975
1907,2024-03-07 15:24:47,view,373,s019976
1818,2025-11-13 12:40:25,view,291,s019977
625,2025-04-04 22:10:39,view,330,s019978
388,2024-04-08 08:55:42,view,381,s019979
518,2024-12-20 18:57:28,view,390,s019980
1238,2024-04-16 19:01:48,view,221,s019981
1564,2024-06-06 17:52:19,view,338,s019982
505,2025-01-08 10:49:42,add_to_cart,255,s019983
748,2025-07-25 19:00:07,view,145,s019984
995,2024-12-02 19:48:51,view,392,s019985
622,2024-07-09 18:55:33,add_to_cart,60,s019986
114,2024-03-30 10:21:35,wishlist,320,s019987
982,2024-03-11 12:23:21,purchase,318,s019988
1609,2025-09-04 08:32:52,purchase,159,s019989
1420,2025-11-20 01:49:32,wishlist,220,s019990
2135,2024-11-13 06:34:40,add_to_cart,205,s019991
2172,2025-09-14 11:58:02,add_to_cart,246,s019992
2271,2024-05-28 07:18:49,wishlist,67,s019993
1085,2025-07-23 19:28:01,wishlist,362,s019994
2215,2024-06-14 16:03:18,view,75,s019995
2471,2024-09-19 07:52:02,wishlist,222,s019996
2414,2025-07-15 12:31:51,view,95,s019997
1982,2024-02-09 20:06:54,purchase,80,s019998
598,2025-02-18 15:16:18,purchase,41,s019999
1109,2025-08-21 23:17:46,purchase,89,s020000
1367,2025-03-26 23:47:41,wishlist,146,s020001
376,2024-01-16 20:22:36,view,385,s020002
451,2025-07-18 22:46:53,view,65,s020003
347,2024-05-18 08:26:21,purchase,290,s020004
685,2024-01-21 16:40:37,view,395,s020005
1628,2025-05-26 09:32:45,view,130,s020006
2473,2025-02-13 22:24:22,add_to_cart,161,s020007
421,2024-10-17 17:07:48,remove_from_cart,23,s020008
895,2025-10-17 17:07:11,view,292,s020009
2099,2024-09-14 08:08:05,view,365,s020010
206,2025-01-23 16:24:07,view,254,s020011
1422,2024-02-19 22:06:28,view,113,s020012
2388,2024-10-21 00:05:27,view,165,s020013
1101,2025-05-09 23:21:09,add_to_cart,25,s020014
2078,2024-07-04 18:27:00,view,68,s020015
787,2025-09-28 15:33:04,wishlist,389,s020016
1037,2025-07-06 22:35:13,remove_from_cart,203,s020017
2451,2024-01-14 16:53:11,view,142,s020018
1994,2024-07-15 06:30:27,remove_from_cart,253,s020019
941,2025-01-11 16:50:44,wishlist,56,s020020
1078,2024-06-28 20:26:56,remove_from_cart,58,s020021
507,2024-07-13 10:43:23,wishlist,307,s020022
1050,2025-09-14 19:31:21,view,388,s020023
2433,2025-11-17 10:58:49,view,254,s020024
1986,2025-08-03 19:15:00,view,93,s020025
952,2024-01-25 17:46:07,wishlist,271,s020026
2359,2025-05-08 18:52:44,view,119,s020027
1364,2024-05-03 21:07:51,purchase,122,s020028
832,2024-12-13 10:00:44,view,215,s020029
1064,2025-02-11 13:40:31,purchase,188,s020030
2369,2025-05-23 05:28:09,view,22,s020031
1276,2025-02-15 18:35:31,wishlist,157,s020032
2044,2025-09-17 10:34:10,wishlist,102,s020033
89,2024-03-29 12:16:21,remove_from_cart,378,s020034
2030,2025-08-02 23:30:06,wishlist,126,s020035
1571,2025-02-28 08:03:12,view,49,s020036
2239,2024-09-10 07:57:19,purchase,251,s020037
1815,2024-07-22 20:26:10,view,248,s020038
1028,2025-06-18 10:34:57,add_to_cart,362,s020039
1602,2024-11-01 18:56:19,view,329,s020040
2209,2024-08-23 09:17:44,purchase,10,s020041
1260,2024-04-08 08:51:07,remove_from_cart,94,s020042
1995,2024-03-01 08:02:04,view,50,s020043
1317,2025-06-13 10:44:24,view,345,s020044
1261,2025-05-12 13:24:36,view,174,s020045
1536,2025-08-24 22:41:48,view,226,s020046
1123,2025-05-13 21:25:26,wishlist,392,s020047
1222,2024-09-09 21:56:12,view,371,s020048
1354,2024-11-06 18:50:50,view,185,s020049
445,2024-12-04 09:52:04,add_to_cart,91,s020050
2387,2024-04-30 09:18:59,view,228,s020051
289,2024-01-06 22:21:01,view,125,s020052
1543,2024-01-09 10:51:30,view,313,s020053
1869,2024-10-23 09:12:05,view,316,s020054
684,2025-10-26 16:01:55,purchase,321,s020055
1682,2025-09-26 10:10:49,view,159,s020056
2450,2025-09-25 13:15:13,add_to_cart,147,s020057
1825,2025-05-27 11:27:42,view,161,s020058
1310,2024-02-17 09:03:25,add_to_cart,381,s020059
304,2025-12-09 14:14:12,view,373,s020060
432,2024-05-26 20:13:05,view,212,s020061
1603,2024-08-06 07:28:39,view,272,s020062
600,2025-02-18 14:06:23,add_to_cart,186,s020063
588,2025-07-13 09:15:11,view,5,s020064
375,2025-05-12 08:15:31,view,207,s020065
832,2024-08-15 21:00:07,purchase,376,s020066
1016,2024-05-11 13:56:13,purchase,182,s020067
2105,2024-08-11 15:43:39,wishlist,297,s020068
1571,2024-03-24 19:42:51,view,83,s020069
1992,2024-10-19 11:27:25,remove_from_cart,237,s020070
1231,2024-05-31 18:37:35,view,297,s020071
976,2024-06-11 03:40:19,view,234,s020072
504,2024-04-25 09:31:32,view,387,s020073
94,2024-07-17 23:26:27,remove_from_cart,13,s020074
485,2025-06-06 09:11:17,view,393,s020075
1505,2025-03-08 09:03:26,wishlist,327,s020076
397,2025-05-27 20:28:48,add_to_cart,105,s020077
410,2025-05-05 19:11:59,view,399,s020078
2391,2025-05-03 00:36:10,purchase,239,s020079
1476,2024-02-02 19:55:49,wishlist,321,s020080
2016,2024-03-05 17:12:46,remove_from_cart,104,s020081
971,2024-01-10 09:55:39,view,264,s020082
638,2025-02-01 19:01:04,add_to_cart,336,s020083
640,2025-11-06 11:48:31,view,114,s020084
1715,2024-03-30 21:30:29,add_to_cart,355,s020085
1532,2025-05-23 06:05:55,view,269,s020086
776,2024-07-21 11:48:35,add_to_cart,220,s020087
1122,2025-04-13 18:45:02,view,286,s020088
1586,2024-11-16 22:00:02,remove_from_cart,94,s020089
180,2025-11-10 12:47:38,add_to_cart,361,s020090
349,2025-06-10 20:59:24,view,339,s020091
1651,2024-06-19 06:35:36,purchase,269,s020092
2141,2025-09-03 07:58:21,view,371,s020093
255,2025-09-16 04:21:51,wishlist,116,s020094
1919,2025-07-09 10:13:41,view,252,s020095
49,2025-11-02 22:28:59,purchase,305,s020096
1337,2024-08-03 11:32:44,purchase,71,s020097
1068,2024-07-20 19:31:22,wishlist,349,s020098
313,2025-05-13 07:15:14,view,86,s020099
1328,2025-09-01 17:57:46,wishlist,343,s020100
425,2024-05-04 21:48:31,view,80,s020101
2,2025-05-18 20:12:57,view,59,s020102
276,2025-03-30 09:47:49,add_to_cart,129,s020103
168,2025-09-27 07:50:01,add_to_cart,245,s020104
2031,2024-06-24 09:02:02,add_to_cart,190,s020105
1445,2025-05-24 18:42:30,purchase,382,s020106
2350,2025-07-06 21:17:49,view,74,s020107
2099,2025-07-16 12:54:26,view,235,s020108
1908,2025-09-25 06:51:56,view,248,s020109
1985,2025-09-28 09:45:06,view,358,s020110
575,2024-05-24 03:44:43,purchase,258,s020111
2072,2024-06-01 20:20:45,view,203,s020112
1884,2024-04-30 05:23:10,view,160,s020113
755,2025-01-16 21:21:15,wishlist,339,s020114
557,2024-12-02 21:47:58,add_to_cart,309,s020115
398,2024-09-13 22:18:07,purchase,258,s020116
412,2024-10-16 08:32:26,remove_from_cart,59,s020117
1543,2024-12-17 09:09:36,view,129,s020118
78,2025-12-10 13:26:52,view,213,s020119
1149,2024-03-30 16:19:38,view,222,s020120
1414,2024-05-28 22:29:01,view,313,s020121
2106,2025-10-17 21:11:20,remove_from_cart,135,s020122
1511,2024-10-22 11:11:34,wishlist,29,s020123
1441,2024-08-20 07:36:43,view,16,s020124
337,2024-07-14 19:44:49,view,261,s020125
2299,2024-11-21 14:29:16,add_to_cart,23,s020126
2068,2025-05-22 08:39:28,view,384,s020127
1075,2024-03-09 08:04:17,view,271,s020128
2093,2024-02-29 19:11:53,view,280,s020129
1609,2025-01-04 21:14:32,view,243,s020130
1526,2024-04-02 20:49:25,add_to_cart,376,s020131
58,2025-06-04 18:22:53,view,253,s020132
1099,2025-12-04 04:27:36,purchase,229,s020133
2390,2025-08-19 22:16:22,wishlist,61,s020134
578,2025-09-09 23:37:09,view,268,s020135
1478,2025-11-16 22:33:04,view,249,s020136
414,2025-11-16 10:39:19,view,52,s020137
877,2025-04-27 09:05:59,purchase,228,s020138
1528,2025-01-07 21:26:09,purchase,16,s020139
693,2025-02-28 11:47:02,add_to_cart,38,s020140
1068,2024-02-22 07:17:17,view,242,s020141
317,2025-05-30 06:38:23,view,61,s020142
2322,2024-01-02 17:57:22,add_to_cart,147,s020143
1811,2025-06-03 19:31:13,add_to_cart,195,s020144
1698,2024-03-27 00:26:58,add_to_cart,112,s020145
1087,2025-12-07 15:33:57,view,207,s020146
1641,2024-03-26 18:04:45,view,274,s020147
883,2024-08-02 17:19:10,view,23,s020148
1517,2024-10-13 17:32:25,view,394,s020149
2270,2024-06-30 07:23:54,add_to_cart,384,s020150
1932,2025-05-23 09:48:30,view,181,s020151
1021,2024-02-28 16:49:06,view,283,s020152
2465,2024-03-14 17:13:06,view,253,s020153
851,2025-02-19 09:59:15,add_to_cart,3,s020154
740,2024-12-26 08:15:38,view,56,s020155
925,2024-02-13 21:16:13,add_to_cart,187,s020156
1638,2025-02-15 20:01:35,purchase,108,s020157
705,2024-09-16 19:06:10,view,97,s020158
944,2024-08-04 19:05:54,view,32,s020159
1691,2025-06-06 21:55:29,add_to_cart,290,s020160
433,2024-08-03 11:24:28,view,271,s020161
2335,2025-10-17 18:00:34,view,212,s020162
1768,2024-06-01 08:59:37,purchase,396,s020163
2103,2025-06-06 21:30:25,view,333,s020164
1694,2025-07-03 19:50:06,view,379,s020165
2465,2025-01-03 17:26:36,wishlist,68,s020166
1139,2025-01-25 06:49:27,wishlist,380,s020167
2241,2025-04-10 18:01:06,view,376,s020168
1395,2024-08-28 13:02:38,view,225,s020169
699,2025-05-22 19:10:28,remove_from_cart,229,s020170
130,2024-06-21 18:52:44,wishlist,118,s020171
2351,2025-12-14 07:38:32,remove_from_cart,306,s020172
1919,2025-04-22 18:20:27,view,13,s020173
1298,2025-11-23 14:18:10,add_to_cart,279,s020174
209,2025-02-03 17:10:12,view,294,s020175
1322,2025-08-21 06:21:49,view,249,s020176
1489,2025-06-03 22:12:23,purchase,145,s020177
1905,2024-11-23 10:23:55,view,13,s020178
2194,2024-02-10 20:19:39,add_to_cart,117,s020179
1665,2025-02-04 07:47:15,view,140,s020180
2346,2025-09-25 16:35:20,view,187,s020181
1885,2025-03-27 21:25:43,purchase,303,s020182
2134,2024-08-31 10:20:37,purchase,248,s020183
2318,2024-05-03 16:48:39,view,121,s020184
1181,2025-10-27 05:49:13,add_to_cart,230,s020185
1685,2024-04-21 08:47:47,add_to_cart,297,s020186
1362,2025-06-20 20:15:50,view,71,s020187
2216,2025-06-03 19:22:04,view,369,s020188
2342,2025-01-31 09:46:48,view,33,s020189
1261,2024-01-22 12:17:31,view,133,s020190
1304,2025-11-22 19:06:23,view,155,s020191
1439,2025-06-23 14:09:31,view,138,s020192
104,2024-10-17 23:10:09,add_to_cart,165,s020193
1688,2025-02-12 14:16:53,add_to_cart,24,s020194
2218,2025-02-22 17:53:54,wishlist,397,s020195
829,2025-03-14 13:24:14,view,2,s020196
32,2025-04-20 09:32:45,purchase,152,s020197
764,2024-10-21 05:12:27,view,55,s020198
138,2024-01-14 20:26:55,view,322,s020199
1927,2025-01-21 20:57:12,view,159,s020200
713,2024-09-14 20:05:59,view,57,s020201
1232,2025-05-28 09:06:47,purchase,207,s020202
2217,2024-05-25 18:05:27,view,252,s020203
1772,2025-12-09 08:19:23,view,231,s020204
1244,2025-08-14 08:01:16,add_to_cart,22,s020205
1270,2025-04-06 19:28:48,purchase,54,s020206
493,2024-09-14 04:59:24,view,328,s020207
1304,2024-02-15 20:12:18,view,357,s020208
367,2024-08-07 11:18:47,view,226,s020209
1736,2025-06-25 03:03:25,view,47,s020210
42,2025-04-22 22:47:00,wishlist,317,s020211
49,2024-04-05 09:28:24,purchase,37,s020212
840,2024-03-18 23:14:59,view,100,s020213
87,2025-05-27 18:35:31,add_to_cart,197,s020214
1489,2025-08-14 21:14:30,add_to_cart,240,s020215
1739,2024-05-14 18:26:48,view,92,s020216
1263,2025-12-10 19:05:18,view,237,s020217
956,2024-12-03 19:51:38,view,153,s020218
155,2025-08-17 08:02:55,add_to_cart,231,s020219
1774,2025-06-18 18:06:33,wishlist,313,s020220
2493,2025-08-24 12:37:28,add_to_cart,48,s020221
1989,2024-01-16 19:56:24,purchase,170,s020222
1168,2024-02-03 10:08:29,purchase,176,s020223
1790,2024-06-24 21:49:22,view,295,s020224
523,2025-01-06 11:02:36,view,53,s020225
2156,2024-02-13 09:12:53,view,164,s020226
1508,2025-03-26 15:22:15,view,303,s020227
2468,2025-06-20 17:05:53,wishlist,6,s020228
1126,2024-10-24 21:10:35,wishlist,42,s020229
734,2025-05-24 12:43:49,wishlist,210,s020230
737,2025-06-29 10:35:17,add_to_cart,335,s020231
1334,2025-06-20 18:44:52,view,140,s020232
1892,2025-11-01 09:04:48,view,389,s020233
1966,2024-06-09 20:25:54,view,199,s020234
2496,2024-01-27 11:06:04,purchase,203,s020235
185,2025-07-25 10:08:59,view,339,s020236
1208,2025-07-21 23:41:50,view,214,s020237
2460,2025-05-19 07:33:16,view,233,s020238
1441,2025-02-11 22:45:12,view,140,s020239
169,2025-09-26 21:17:35,wishlist,8,s020240
1356,2025-01-02 21:27:53,view,68,s020241
802,2024-07-13 17:55:32,wishlist,93,s020242
2149,2024-07-12 19:19:54,add_to_cart,153,s020243
1979,2024-04-20 15:01:51,wishlist,30,s020244
890,2025-05-11 10:27:22,view,10,s020245
1943,2024-11-06 20:23:23,view,356,s020246
1964,2025-05-30 01:54:59,add_to_cart,255,s020247
2402,2025-01-21 09:00:07,view,161,s020248
1644,2025-09-09 05:45:12,add_to_cart,252,s020249
2231,2025-10-28 15:39:50,purchase,251,s020250
843,2024-05-05 17:01:06,view,377,s020251
1815,2024-10-19 05:04:45,add_to_cart,312,s020252
752,2024-02-12 09:27:36,add_to_cart,240,s020253
1284,2024-12-04 06:46:49,view,116,s020254
343,2024-07-23 21:51:24,view,165,s020255
363,2025-09-08 05:01:58,view,124,s020256
1936,2025-08-02 20:28:13,remove_from_cart,252,s020257
2185,2024-10-09 11:57:13,purchase,57,s020258
1703,2024-11-11 08:37:52,view,282,s020259
684,2024-10-31 17:48:02,view,114,s020260
2492,2024-10-09 21:03:12,view,365,s020261
2323,2025-04-28 05:00:29,remove_from_cart,117,s020262
1448,2024-03-05 17:16:25,view,288,s020263
427,2025-03-03 14:18:26,remove_from_cart,390,s020264
1881,2024-04-24 08:48:17,add_to_cart,202,s020265
431,2024-03-14 19:39:08,add_to_cart,368,s020266
307,2025-12-13 19:44:29,add_to_cart,5,s020267
1874,2024-07-12 09:21:28,purchase,218,s020268
1191,2024-12-06 21:11:59,view,382,s020269
1917,2024-09-06 10:03:55,view,311,s020270
302,2025-09-05 23:56:43,view,284,s020271
400,2025-07-29 21:10:04,purchase,240,s020272
805,2024-05-18 21:51:47,view,311,s020273
2143,2024-08-26 20:26:50,view,139,s020274
2416,2024-04-04 07:37:05,add_to_cart,110,s020275
779,2024-04-16 11:22:12,purchase,318,s020276
289,2024-05-12 13:52:07,view,273,s020277
118,2025-11-27 17:30:36,add_to_cart,158,s020278
190,2024-10-10 04:36:30,wishlist,246,s020279
1756,2025-12-09 07:09:26,view,114,s020280
1217,2024-06-10 20:31:45,view,306,s020281
1122,2024-06-03 04:13:14,view,65,s020282
376,2025-08-26 19:59:34,view,228,s020283
792,2024-10-04 11:59:35,view,95,s020284
1062,2025-11-10 17:56:06,add_to_cart,77,s020285
2001,2024-07-01 21:06:22,wishlist,235,s020286
924,2024-05-02 11:19:35,purchase,238,s020287
2483,2025-10-23 08:32:17,view,223,s020288
844,2025-11-11 18:41:24,view,126,s020289
563,2024-06-07 20:02:38,purchase,192,s020290
870,2024-01-08 20:30:51,view,7,s020291
2268,2025-10-12 20:57:18,view,11,s020292
802,2025-06-25 09:45:19,view,375,s020293
961,2025-12-14 19:29:41,view,297,s020294
2149,2024-11-25 18:12:09,view,59,s020295
1652,2025-07-07 20:29:51,purchase,306,s020296
572,2024-07-03 17:17:53,view,303,s020297
1426,2025-06-27 20:01:18,view,300,s020298
1512,2025-06-06 08:56:35,view,99,s020299
759,2024-06-11 22:26:15,view,373,s020300
1795,2024-03-02 08:24:05,purchase,296,s020301
543,2025-01-02 18:30:29,remove_from_cart,148,s020302
912,2024-04-14 03:20:17,view,192,s020303
1157,2024-04-16 21:57:22,purchase,106,s020304
2429,2024-11-27 05:16:15,wishlist,335,s020305
1145,2025-06-15 22:02:40,view,135,s020306
1056,2024-09-19 19:42:56,view,259,s020307
1339,2024-03-30 20:10:36,add_to_cart,208,s020308
2268,2025-05-20 20:57:12,wishlist,111,s020309
1018,2024-05-22 16:50:52,purchase,367,s020310
1189,2025-06-26 20:32:45,view,130,s020311
1653,2025-02-14 18:24:16,add_to_cart,200,s020312
1974,2025-12-03 08:09:32,wishlist,225,s020313
1569,2024-02-14 18:55:51,view,129,s020314
839,2025-07-24 16:15:09,wishlist,87,s020315
685,2025-08-23 10:04:43,view,196,s020316
1448,2025-09-20 17:40:28,view,325,s020317
674,2024-10-12 11:04:52,view,5,s020318
1930,2025-10-21 07:52:14,view,325,s020319
2473,2024-10-18 05:58:58,view,381,s020320
580,2025-10-26 08:47:57,add_to_cart,117,s020321
427,2024-05-18 19:23:24,wishlist,354,s020322
1767,2024-12-17 07:51:53,add_to_cart,104,s020323
610,2024-06-13 15:43:55,view,370,s020324
1807,2025-12-09 09:22:46,add_to_cart,390,s020325
895,2024-04-02 05:31:55,add_to_cart,274,s020326
1384,2025-01-15 21:57:12,view,235,s020327
167,2024-09-10 19:57:36,view,60,s020328
2014,2024-10-12 20:12:58,purchase,150,s020329
697,2025-07-06 20:30:18,remove_from_cart,4,s020330
340,2025-07-04 08:22:12,wishlist,48,s020331
359,2024-06-13 22:28:18,view,25,s020332
1255,2024-04-09 17:17:41,wishlist,52,s020333
716,2025-07-15 15:44:30,view,48,s020334
1447,2025-09-02 19:09:45,view,265,s020335
2319,2024-06-05 18:58:12,view,174,s020336
1732,2025-04-26 18:07:57,view,264,s020337
569,2024-05-12 08:34:58,add_to_cart,82,s020338
1187,2025-06-20 12:43:45,view,85,s020339
1408,2024-05-28 21:03:48,view,254,s020340
1578,2024-01-26 23:45:57,view,21,s020341
2390,2025-08-01 14:24:28,view,321,s020342
809,2025-05-27 07:02:33,view,327,s020343
1413,2025-08-11 22:27:54,wishlist,92,s020344
2072,2025-06-07 22:33:02,view,376,s020345
177,2025-05-25 21:25:48,view,22,s020346
2179,2024-02-07 21:48:43,add_to_cart,170,s020347
1541,2025-01-22 18:15:21,view,154,s020348
1870,2025-02-21 14:05:52,wishlist,218,s020349
133,2024-04-11 19:13:34,view,109,s020350
30,2024-05-28 19:04:45,add_to_cart,210,s020351
317,2025-10-30 02:37:42,purchase,352,s020352
903,2024-01-25 06:02:08,view,376,s020353
1527,2025-06-14 09:28:34,view,273,s020354
647,2024-01-08 19:41:49,purchase,400,s020355
400,2024-05-21 02:30:34,view,371,s020356
890,2024-06-15 20:11:53,view,166,s020357
313,2025-06-27 23:14:39,add_to_cart,352,s020358
813,2025-05-02 23:52:44,purchase,114,s020359
1538,2025-03-27 14:33:32,wishlist,170,s020360
2048,2025-01-18 21:24:48,view,50,s020361
1590,2025-08-01 08:28:27,view,389,s020362
105,2024-05-30 09:43:49,wishlist,275,s020363
1518,2024-07-19 21:27:36,add_to_cart,322,s020364
1067,2024-10-11 06:34:45,view,357,s020365
920,2025-06-30 23:05:36,view,377,s020366
981,2024-02-28 05:24:11,remove_from_cart,290,s020367
1123,2024-09-14 14:28:59,view,315,s020368
1912,2024-12-13 07:21:02,wishlist,393,s020369
129,2025-01-25 13:29:01,view,198,s020370
1043,2025-10-20 20:22:31,remove_from_cart,397,s020371
1447,2024-07-11 23:58:28,add_to_cart,167,s020372
999,2024-06-05 00:48:39,wishlist,273,s020373
385,2024-03-13 10:56:50,view,368,s020374
1027,2025-01-08 08:10:46,add_to_cart,163,s020375
26,2025-05-22 19:59:11,remove_from_cart,132,s020376
1047,2025-03-23 15:45:44,view,210,s020377
2049,2025-06-21 22:40:32,view,203,s020378
1066,2025-05-05 13:27:06,wishlist,246,s020379
539,2024-03-22 22:10:41,add_to_cart,233,s020380
1994,2025-11-08 08:37:52,view,121,s020381
914,2025-02-11 20:33:41,view,215,s020382
1230,2024-10-02 07:36:12,add_to_cart,81,s020383
1510,2024-01-12 13:34:20,view,83,s020384
628,2025-11-28 13:43:49,purchase,21,s020385
761,2025-03-24 21:14:58,view,212,s020386
1346,2024-07-30 15:31:37,add_to_cart,169,s020387
2411,2025-08-25 15:30:24,wishlist,135,s020388
2333,2024-09-11 18:38:58,view,269,s020389
109,2024-08-03 20:16:14,wishlist,328,s020390
248,2025-08-17 13:04:06,wishlist,255,s020391
829,2024-04-12 22:05:28,view,20,s020392
716,2024-09-19 02:17:40,purchase,145,s020393
909,2025-04-20 10:29:03,purchase,339,s020394
1833,2025-01-20 10:27:14,remove_from_cart,41,s020395
673,2024-06-07 20:42:59,wishlist,337,s020396
1947,2025-03-19 15:34:12,view,291,s020397
1946,2024-04-22 06:22:51,purchase,83,s020398
985,2024-07-25 20:21:03,add_to_cart,257,s020399
1438,2024-08-18 22:16:17,view,188,s020400
1553,2025-05-24 17:53:23,wishlist,101,s020401
1892,2025-03-25 21:12:33,add_to_cart,179,s020402
1004,2024-11-17 12:39:15,add_to_cart,134,s020403
347,2025-04-07 08:34:34,wishlist,235,s020404
1358,2025-12-08 16:57:50,view,315,s020405
1116,2025-03-06 21:15:56,wishlist,399,s020406
2207,2025-01-07 22:58:26,add_to_cart,315,s020407
1782,2024-09-15 09:25:10,view,7,s020408
158,2024-05-25 21:25:26,view,387,s020409
1278,2025-06-02 19:11:29,view,33,s020410
724,2024-04-04 07:07:44,wishlist,95,s020411
793,2025-12-09 15:44:19,purchase,319,s020412
2335,2024-06-01 15:31:19,view,253,s020413
301,2025-07-27 18:45:05,purchase,69,s020414
1438,2024-01-28 09:03:22,view,285,s020415
130,2025-03-06 18:43:10,purchase,126,s020416
1450,2025-03-14 18:42:12,add_to_cart,286,s020417
182,2025-03-09 16:46:24,view,118,s020418
1736,2025-10-14 07:10:59,view,226,s020419
95,2025-04-28 11:17:51,view,393,s020420
1273,2025-01-04 10:00:45,view,87,s020421
1203,2024-06-04 02:49:30,view,201,s020422
1470,2024-05-30 17:16:50,purchase,331,s020423
1238,2025-05-10 19:57:30,view,354,s020424
2344,2024-01-17 17:57:56,view,39,s020425
1053,2024-04-27 09:48:54,remove_from_cart,284,s020426
2169,2025-02-28 09:00:34,remove_from_cart,384,s020427
1040,2024-09-24 21:17:38,view,369,s020428
2466,2025-02-19 08:59:56,view,390,s020429
461,2025-04-26 19:05:36,add_to_cart,327,s020430
2210,2025-11-19 13:20:53,purchase,165,s020431
340,2025-07-23 03:08:14,view,361,s020432
1757,2025-07-10 20:38:24,wishlist,234,s020433
429,2025-05-01 22:05:39,view,273,s020434
1445,2025-06-03 06:53:45,purchase,267,s020435
465,2024-04-01 19:22:29,view,375,s020436
2255,2024-01-09 17:58:27,view,162,s020437
2088,2024-11-07 09:10:59,view,317,s020438
1347,2025-09-18 11:51:50,add_to_cart,296,s020439
1959,2025-06-09 15:32:08,view,176,s020440
720,2025-01-09 12:24:35,remove_from_cart,53,s020441
1115,2025-03-31 20:55:36,view,346,s020442
1629,2025-07-01 12:20:02,view,13,s020443
2172,2024-10-14 07:56:14,wishlist,329,s020444
2388,2024-11-22 00:05:14,view,115,s020445
1943,2025-12-08 20:13:06,view,64,s020446
1239,2024-12-18 19:11:49,purchase,12,s020447
400,2024-12-02 11:45:05,view,286,s020448
45,2025-09-13 13:19:11,view,219,s020449
2366,2025-08-14 08:54:20,view,313,s020450
1647,2025-02-15 22:22:24,purchase,223,s020451
114,2025-01-14 11:43:33,view,388,s020452
1988,2024-06-25 21:16:20,add_to_cart,117,s020453
1869,2025-02-03 06:40:56,purchase,174,s020454
1243,2024-09-12 09:58:57,view,120,s020455
2467,2025-03-15 18:45:36,view,46,s020456
367,2025-09-27 08:29:05,view,188,s020457
1166,2024-01-01 21:13:51,view,112,s020458
412,2025-01-11 22:46:17,view,144,s020459
513,2024-05-12 10:00:36,view,305,s020460
1335,2024-04-14 07:13:47,view,36,s020461
78,2024-12-01 04:55:38,wishlist,112,s020462
2389,2024-04-30 15:25:13,add_to_cart,71,s020463
2248,2024-03-14 18:16:36,view,217,s020464
869,2024-09-08 04:36:32,add_to_cart,362,s020465
2052,2025-06-26 08:25:56,wishlist,243,s020466
1067,2024-06-21 17:03:58,add_to_cart,29,s020467
768,2025-04-28 19:34:42,wishlist,49,s020468
1890,2024-07-29 17:23:31,purchase,388,s020469
2312,2025-02-12 19:38:44,view,194,s020470
1417,2025-12-04 18:17:46,wishlist,313,s020471
583,2024-06-11 20:26:05,wishlist,111,s020472
678,2025-03-07 20:58:00,add_to_cart,186,s020473
1183,2025-03-15 04:54:09,view,346,s020474
125,2025-10-16 10:28:16,view,53,s020475
456,2024-07-25 15:36:56,view,303,s020476
527,2024-05-23 20:16:31,view,200,s020477
2144,2025-02-05 14:55:58,remove_from_cart,389,s020478
1064,2024-08-16 02:17:34,view,371,s020479
938,2025-06-15 09:54:15,purchase,67,s020480
1832,2024-10-23 10:55:39,wishlist,5,s020481
1125,2024-11-06 16:54:07,purchase,258,s020482
1026,2025-04-18 16:01:45,view,149,s020483
163,2024-09-19 18:35:12,view,64,s020484
413,2024-02-23 13:58:19,view,340,s020485
832,2024-02-11 19:43:05,wishlist,47,s020486
2341,2024-12-16 07:15:51,add_to_cart,286,s020487
1988,2024-01-23 05:37:07,view,188,s020488
2485,2024-04-16 09:26:26,add_to_cart,395,s020489
2392,2025-08-31 15:41:31,view,228,s020490
1718,2024-01-12 07:19:01,add_to_cart,97,s020491
2160,2024-04-14 13:04:09,add_to_cart,4,s020492
2325,2025-07-29 11:50:42,add_to_cart,40,s020493
1776,2024-11-29 20:29:38,wishlist,293,s020494
1158,2024-05-25 10:12:25,wishlist,47,s020495
982,2025-04-24 07:51:25,view,115,s020496
236,2024-06-07 18:54:59,view,41,s020497
1406,2025-06-14 21:32:25,view,131,s020498
1254,2024-04-29 21:58:38,purchase,353,s020499
2071,2025-06-09 17:05:03,add_to_cart,154,s020500
443,2025-04-13 18:39:06,view,286,s020501
2270,2024-11-25 21:00:07,view,186,s020502
2495,2025-05-28 12:54:04,view,96,s020503
149,2025-08-13 09:43:17,purchase,206,s020504
593,2024-05-01 09:51:39,view,338,s020505
2293,2025-06-05 21:32:33,add_to_cart,173,s020506
