reaction_id,post_id,user_id,reaction_type,created_at
3748,4885,566,Helpful,2025-11-02 21:01:10
3749,1384,1474,Smile,2025-11-08 23:29:45
3750,3893,1233,Thank,2025-07-10 02:09:05
3751,5313,1709,Smile,2025-05-23 20:04:14
3752,4616,798,Wow,2025-04-27 00:48:13
3753,2895,1470,Smile,2025-10-29 16:33:05
3754,4353,1699,Agree,2025-07-30 18:39:33
3755,4282,1803,Smile,2025-02-18 14:55:23
3756,2236,1603,Wow,2025-10-26 10:12:39
3757,6326,1582,Love,2025-10-13 07:19:45
3758,3267,535,Love,2025-10-04 07:39:14
3759,4032,1331,Helpful,2025-04-10 17:33:30
3760,4877,110,Thank,2025-11-11 19:42:31
3761,5080,135,Thank,2025-03-30 04:58:37
3762,5888,1904,Thank,2025-05-09 23:39:48
3763,2016,2078,Thank,2025-06-08 08:42:03
3764,728,1438,Helpful,2025-03-31 21:37:27
3765,3586,374,Thank,2025-09-06 10:42:47
3766,3242,1704,Agree,2025-06-14 11:06:56
3767,2106,1738,Helpful,2025-07-02 17:45:31
3768,1353,374,Wow,2025-08-17 22:24:47
3769,3350,1914,Thank,2025-09-22 22:36:34
3770,1562,252,Love,2025-04-29 19:20:57
3771,2274,1233,Agree,2025-10-31 22:30:06
3772,2544,380,Wow,2025-03-28 09:56:49
3773,3262,1702,Agree,2025-08-13 16:27:44
3774,4477,1079,Wow,2025-08-06 23:59:17
3775,3674,212,Helpful,2025-09-25 09:15:45
3776,2388,1283,Wow,2025-06-10 08:05:42
3777,4785,104,Thank,2025-05-20 01:05:54
3778,949,1462,Sad,2025-10-06 14:59:47
3779,4728,1555,Smile,2025-07-08 02:41:12
3780,1277,1036,Sad,2025-12-07 05:35:04
3781,3442,1615,Love,2025-03-18 17:50:26
3782,6465,513,Smile,2025-10-06 13:03:51
3783,4458,1288,Thank,2025-07-15 11:43:50
3784,3933,381,Wow,2025-04-01 10:47:58
3785,4765,928,Love,2025-10-12 14:10:49
3786,6197,818,Helpful,2025-09-12 01:59:34
3787,4172,293,Agree,2025-01-22 13:49:32
3788,1747,103,Agree,2025-10-27 07:40:03
3789,1437,1998,Love,2025-01-14 11:29:56
3790,3980,2019,Sad,2025-11-16 02:38:10
3791,2680,1563,Agree,2025-02-26 20:22:31
3792,3096,946,Sad,2025-10-11 21:33:18
3793,1195,1814,Helpful,2025-01-31 03:02:49
3794,2953,1955,Helpful,2025-10-25 22:32:52
3795,1857,582,Agree,2025-10-28 21:40:58
3796,1643,1692,Thank,2025-07-09 23:24:00
3797,4592,362,Wow,2025-07-03 20:57:15
3798,1564,980,Agree,2025-05-02 10:46:53
3799,3570,561,Agree,2025-09-07 22:25:30
3800,3649,401,Love,2025-11-09 18:58:01
3801,6231,381,Helpful,2025-09-21 20:37:14
3802,4286,413,Wow,2025-07-17 11:05:22
3803,1238,1171,Thank,2025-02-24 11:00:36
3804,1772,1151,Helpful,2025-06-08 23:36:28
3805,6409,1151,Sad,2025-09-13 02:28:05
3806,2661,649,Thank,2025-07-20 01:52:29
3807,5871,133,Smile,2025-02-08 23:42:57
3808,2519,1561,Wow,2025-07-27 23:28:38
3809,4723,815,Agree,2025-10-06 22:21:39
3810,6432,266,Smile,2025-10-16 03:33:22
3811,4946,1074,Agree,2025-04-23 15:29:47
3812,572,1899,Agree,2025-11-13 19:40:40
3813,3467,1255,Love,2025-08-19 12:46:07
3814,1933,962,Love,2025-06-01 23:47:02
3815,2373,452,Thank,2025-09-16 04:30:26
3816,1114,620,Sad,2025-11-06 05:32:36
3817,771,245,Sad,2025-01-07 22:15:18
3818,1713,1936,Wow,2025-07-14 03:59:18
3819,3630,275,Agree,2025-06-22 14:29:36
3820,5341,1495,Agree,2025-10-18 06:25:00
3821,1365,1407,Thank,2025-11-27 03:34:12
3822,4253,581,Sad,2025-04-26 03:02:47
3823,4643,1045,Thank,2025-03-29 13:43:33
3824,1901,1400,Thank,2025-08-10 19:08:26
3825,1123,2015,Love,2025-05-03 22:42:36
3826,2347,2078,Thank,2025-03-11 20:47:09
3827,1547,993,Sad,2025-11-15 21:48:04
3828,2427,1026,Helpful,2025-06-26 05:57:46
3829,5311,1376,Smile,2025-10-21 17:16:08
3830,4706,1166,Agree,2025-02-01 21:32:10
3831,3577,655,Thank,2025-07-14 10:23:10
3832,1527,158,Smile,2025-10-02 17:20:53
3833,5334,551,Love,2025-11-23 08:29:29
3834,1851,551,Thank,2025-05-15 13:13:18
3835,4433,574,Sad,2025-05-13 11:12:33
3836,2917,2015,Love,2025-10-06 10:48:36
3837,2445,1733,Smile,2025-02-21 16:04:50
3838,3734,1417,Agree,2025-10-27 10:31:11
3839,3312,801,Sad,2025-12-01 08:59:46
3840,5598,1431,Wow,2025-06-17 12:48:44
3841,886,1441,Sad,2025-03-15 23:00:22
3842,3598,1841,Sad,2025-10-29 21:49:24
3843,5837,825,Love,2025-12-04 11:31:16
3844,712,2030,Sad,2025-08-24 11:35:29
3845,2219,458,Helpful,2025-03-15 18:43:50
3846,2099,256,Love,2025-06-26 14:45:40
3847,872,1057,Wow,2025-05-31 03:03:08
3848,3351,2021,Agree,2025-07-06 13:38:16
3849,2742,951,Agree,2025-04-16 22:33:59
3850,3928,974,Agree,2025-10-23 22:00:37
3851,1981,1228,Thank,2025-11-05 16:59:05
3852,1762,862,Sad,2025-12-09 22:08:02
3853,5021,686,Sad,2025-07-13 12:38:55
3854,2083,808,Thank,2025-12-05 04:53:36
3855,2788,734,Sad,2025-07-21 10:33:15
3856,949,1056,Smile,2025-10-06 20:55:47
3857,3793,321,Wow,2025-04-05 14:39:05
3858,833,670,Smile,2025-03-19 10:08:11
3859,5722,359,Agree,2025-10-07 14:51:06
3860,2991,973,Love,2025-09-08 07:22:04
3861,6347,1281,Sad,2025-10-26 03:48:48
3862,2757,1371,Smile,2025-07-10 03:45:29
3863,5001,190,Love,2025-09-14 11:49:32
3864,2676,1745,Love,2025-06-10 06:06:30
3865,1419,1658,Love,2025-10-02 02:04:54
3866,1042,1797,Thank,2025-12-10 12:55:20
3867,2944,166,Sad,2025-12-15 01:23:03
3868,1358,1286,Wow,2025-06-25 03:42:15
3869,3992,1915,Love,2025-12-08 19:28:09
3870,2801,177,Agree,2025-04-15 15:50:08
3871,4802,1063,Agree,2025-10-02 17:15:31
3872,5339,1438,Helpful,2025-08-25 22:46:41
3873,1847,1191,Love,2025-08-17 23:43:00
3874,2181,1705,Agree,2025-07-20 05:12:55
3875,5244,1014,Wow,2025-10-30 14:08:45
3876,1935,1355,Love,2025-10-22 00:34:20
3877,2156,1485,Wow,2025-02-07 22:19:10
3878,4927,1716,Thank,2025-08-13 03:35:06
3879,4696,811,Love,2025-04-10 00:18:46
3880,2339,1494,Sad,2025-11-16 23:40:59
3881,4381,1455,Love,2025-08-19 11:48:16
3882,912,531,Sad,2025-05-03 18:21:56
3883,1247,1687,Agree,2025-11-22 17:24:39
3884,5659,393,Smile,2025-10-21 10:10:13
3885,6195,1497,Smile,2025-03-06 17:40:34
3886,6296,1883,Love,2025-11-22 02:38:43
3887,2142,1433,Sad,2025-07-20 23:05:21
3888,3413,696,Smile,2025-10-14 07:47:41
3889,1129,1483,Smile,2025-10-16 07:09:38
3890,5167,840,Smile,2025-08-17 13:05:58
3891,2560,950,Helpful,2025-08-06 11:51:03
3892,2253,1033,Wow,2025-08-17 21:07:41
3893,1304,127,Thank,2025-07-22 20:59:18
3894,4756,489,Agree,2025-01-21 17:04:08
3895,3325,933,Thank,2025-05-26 18:03:12
3896,4582,1330,Sad,2025-06-30 02:30:58
3897,1965,213,Love,2025-04-30 15:48:21
3898,1596,1930,Smile,2025-09-26 14:31:18
3899,6085,1635,Sad,2025-01-04 16:56:42
3900,1910,392,Smile,2025-03-08 20:44:18
3901,3027,1366,Smile,2025-06-19 20:48:07
3902,1318,1930,Sad,2025-07-18 21:19:02
3903,1815,1357,Sad,2025-05-19 17:49:44
3904,1049,944,Wow,2025-10-18 22:27:33
3905,2813,814,Love,2025-07-17 22:43:28
3906,3466,544,Sad,2025-09-15 20:17:18
3907,1600,1482,Helpful,2025-05-26 10:16:20
3908,4653,1353,Helpful,2025-12-13 00:42:50
3909,3233,618,Sad,2025-05-14 22:38:45
3910,3619,1727,Love,2025-08-01 10:21:13
3911,2124,1535,Wow,2025-08-24 02:04:30
3912,1762,1930,Agree,2025-12-10 00:05:02
3913,1757,1972,Wow,2025-10-28 15:14:02
3914,2794,603,Agree,2025-05-02 10:57:27
3915,3531,2053,Love,2025-09-04 17:35:00
3916,4859,103,Wow,2025-08-25 15:25:27
3917,2582,1749,Agree,2025-02-24 16:31:16
3918,5333,973,Agree,2025-09-19 14:32:51
3919,3640,562,Wow,2025-09-01 18:30:07
3920,4315,1211,Sad,2025-11-12 14:24:05
3921,2062,1307,Helpful,2025-09-08 00:53:03
3922,1987,1860,Wow,2025-10-08 17:18:33
3923,2361,1462,Agree,2025-05-24 14:25:51
3924,2041,646,Helpful,2025-11-12 00:31:56
3925,1907,1627,Wow,2025-12-04 01:13:32
3926,3539,965,Wow,2025-10-20 22:05:07
3927,4924,416,Smile,2025-11-05 12:06:29
3928,946,282,Wow,2025-09-20 21:00:51
3929,2677,448,Love,2025-10-02 03:05:48
3930,1835,688,Sad,2025-08-27 03:24:39
3931,669,1229,Love,2025-09-08 00:57:07
3932,5458,1714,Love,2025-06-18 23:34:32
3933,1217,920,Agree,2025-03-13 09:31:23
3934,3029,2039,Agree,2025-09-17 03:38:11
3935,1853,1784,Wow,2025-10-27 12:25:50
3936,1819,615,Love,2025-09-29 03:58:09
3937,2840,1352,Agree,2025-08-10 01:51:46
3938,4664,1089,Helpful,2025-05-28 07:47:36
3939,5193,320,Helpful,2025-07-13 01:19:13
3940,1399,1167,Sad,2025-06-26 15:56:39
3941,2035,1798,Thank,2025-09-07 07:48:27
3942,990,1328,Helpful,2025-11-04 14:11:15
3943,4326,373,Agree,2025-10-12 22:44:56
3944,5568,1704,Smile,2025-10-04 06:24:23
3945,2662,805,Thank,2025-04-23 14:24:20
3946,4492,1650,Smile,2025-02-05 13:48:13
3947,3807,375,Agree,2025-01-20 13:18:59
3948,1528,674,Thank,2025-08-06 00:12:48
3949,1140,1746,Wow,2025-09-05 16:23:06
3950,5664,1561,Smile,2025-03-19 07:15:09
3951,3292,1814,Sad,2025-10-02 13:39:56
3952,1159,1667,Agree,2025-03-16 21:45:55
3953,1401,1694,Sad,2025-04-25 08:17:15
3954,3617,876,Wow,2025-04-30 18:53:34
3955,2227,161,Wow,2025-10-13 19:16:37
3956,5051,1321,Agree,2025-10-01 18:03:25
3957,4957,1347,Love,2025-07-04 15:49:14
3958,4218,1263,Smile,2025-10-12 12:40:39
3959,1763,940,Sad,2025-02-12 05:16:33
3960,2959,1563,Smile,2025-05-06 10:43:19
3961,3433,1032,Smile,2025-09-02 19:52:49
3962,2754,1792,Smile,2025-05-26 23:31:26
3963,2057,1006,Love,2025-04-07 00:35:09
3964,2453,1591,Agree,2025-09-05 07:16:18
3965,615,2005,Agree,2025-07-01 16:08:25
3966,2217,1685,Love,2025-06-21 12:39:05
3967,6061,1955,Thank,2025-10-07 20:16:11
3968,4041,781,Love,2025-01-19 22:19:26
3969,3337,1882,Wow,2025-11-04 22:17:03
3970,6281,2015,Thank,2025-06-18 13:40:22
3971,525,1336,Agree,2025-11-21 12:43:15
3972,5900,596,Love,2025-05-09 21:58:11
3973,3440,344,Thank,2025-03-13 05:31:16
3974,4218,622,Agree,2025-10-11 21:13:39
3975,6337,116,Helpful,2025-04-21 13:30:05
3976,4542,477,Agree,2025-02-08 02:46:22
3977,5914,731,Sad,2025-09-17 18:47:15
3978,3617,1373,Agree,2025-04-29 23:50:34
3979,4765,484,Agree,2025-10-12 01:44:49
3980,2801,506,Thank,2025-04-15 15:05:08
3981,5790,1557,Love,2025-09-14 01:05:50
3982,4697,2039,Thank,2025-09-30 14:16:49
3983,4135,465,Sad,2025-05-25 16:42:26
3984,3075,1153,Agree,2025-07-21 01:29:00
3985,5634,1412,Wow,2025-10-07 08:07:04
3986,4881,1948,Smile,2025-08-07 04:34:10
3987,5089,1522,Agree,2025-05-09 03:22:40
3988,1626,1240,Wow,2025-02-06 21:19:24
3989,3726,1719,Helpful,2025-08-25 15:12:37
3990,4097,1761,Thank,2025-04-30 23:28:35
3991,5951,1544,Thank,2025-12-11 11:04:10
3992,3048,812,Love,2025-09-15 14:04:05
3993,4920,131,Smile,2025-10-19 23:32:12
3994,5719,992,Helpful,2025-03-22 10:47:19
3995,2452,1414,Agree,2025-07-22 02:09:14
3996,4978,289,Thank,2025-02-02 10:46:54
3997,4821,1553,Helpful,2025-08-08 08:23:31
3998,4856,1674,Thank,2025-01-14 01:53:11
3999,1262,1558,Agree,2025-12-05 21:48:31
4000,6410,1458,Sad,2025-02-11 23:45:29
4001,3247,174,Sad,2025-01-15 00:38:07
4002,5708,929,Agree,2025-10-03 06:16:52
4003,3255,1117,Smile,2025-09-16 18:33:56
4004,1301,1546,Love,2025-01-16 15:52:25
4005,1586,1406,Love,2025-11-27 23:04:31
4006,1197,129,Sad,2025-05-29 20:09:31
4007,3814,2082,Love,2025-07-06 06:02:45
4008,6328,1213,Thank,2025-06-16 17:46:53
4009,4073,364,Helpful,2025-01-08 09:38:33
4010,2198,1109,Wow,2025-08-26 11:12:24
4011,5633,2084,Thank,2025-10-29 22:43:06
4012,3474,1520,Love,2025-03-18 01:30:13
4013,5332,413,Helpful,2025-07-01 01:08:17
4014,2574,1719,Wow,2025-11-19 16:41:30
4015,5014,2077,Sad,2025-07-05 04:16:33
4016,5562,390,Thank,2025-07-12 01:49:41
4017,3461,1257,Helpful,2025-11-21 02:49:00
4018,4528,815,Love,2025-08-18 04:31:02
4019,1481,1313,Agree,2025-04-07 20:48:10
4020,2476,412,Love,2025-09-09 19:28:50
4021,5131,1259,Love,2025-02-17 14:02:16
4022,1227,228,Love,2025-03-10 03:05:45
4023,1991,1824,Wow,2025-09-13 07:01:10
4024,758,1746,Sad,2025-10-21 14:18:33
4025,6454,759,Smile,2025-03-20 23:20:53
4026,642,1900,Sad,2025-10-16 12:24:52
4027,3984,1405,Smile,2025-02-23 13:12:22
4028,2821,1089,Wow,2025-02-04 13:02:30
4029,1447,1799,Sad,2025-08-11 02:22:05
4030,718,326,Thank,2025-05-07 12:45:17
4031,2394,1009,Agree,2025-08-31 13:59:50
4032,6038,753,Sad,2025-05-19 13:04:43
4033,3872,1044,Wow,2025-10-10 19:03:52
4034,2239,1657,Agree,2025-09-28 06:21:25
4035,3610,815,Love,2025-10-19 03:36:26
4036,3715,208,Love,2025-10-10 00:06:18
4037,1302,105,Smile,2025-10-28 08:18:18
4038,4511,517,Sad,2025-02-12 23:18:54
4039,1367,1282,Love,2025-07-24 07:28:30
4040,2794,166,Sad,2025-05-02 09:46:27
4041,1415,1874,Sad,2025-07-05 20:47:06
4042,4566,281,Thank,2025-02-15 20:23:40
4043,1305,900,Thank,2025-09-18 14:31:24
4044,4832,1448,Wow,2025-12-09 08:44:12
4045,1639,1483,Love,2025-08-19 03:50:24
4046,5511,1953,Sad,2025-09-23 01:01:40
4047,3391,788,Love,2025-01-23 02:29:04
4048,3478,1411,Agree,2025-04-24 10:52:52
4049,1965,588,Helpful,2025-04-30 16:11:21
4050,5663,1263,Helpful,2025-02-28 23:40:36
4051,503,1745,Smile,2025-10-03 12:22:00
4052,1238,265,Sad,2025-02-24 16:12:36
4053,738,1163,Sad,2025-07-13 17:21:34
4054,5791,1865,Thank,2025-11-18 16:48:01
4055,4056,1671,Helpful,2025-08-11 00:06:57
4056,659,1012,Love,2025-12-09 21:03:31
4057,4783,553,Helpful,2025-08-17 16:22:30
4058,3160,1199,Love,2025-01-05 22:29:50
4059,3344,1124,Helpful,2025-08-27 21:04:28
4060,3997,1710,Thank,2025-10-25 02:07:02
4061,3371,1869,Agree,2025-05-23 17:17:19
4062,3226,280,Wow,2025-11-02 20:33:53
4063,1592,472,Smile,2025-07-06 19:35:20
4064,4599,727,Thank,2025-12-01 06:00:10
4065,4125,822,Smile,2025-06-11 19:00:37
4066,2975,1750,Helpful,2025-08-17 03:15:26
4067,5301,1313,Thank,2025-11-27 02:32:12
4068,4507,238,Smile,2025-08-25 01:04:02
4069,1770,1319,Love,2025-10-16 16:16:48
4070,2104,1742,Love,2025-10-29 18:35:07
4071,4512,1308,Wow,2025-08-18 00:33:57
4072,3522,1283,Agree,2025-06-02 20:49:10
4073,1493,2027,Thank,2025-07-20 12:39:01
4074,3229,1663,Love,2025-07-08 15:53:38
4075,4525,1188,Smile,2025-09-11 07:47:57
4076,4722,467,Love,2025-05-10 21:21:21
4077,5652,688,Helpful,2025-05-18 00:04:30
4078,2102,1285,Helpful,2025-06-26 00:08:11
4079,5110,332,Smile,2025-10-25 19:01:10
4080,6428,122,Wow,2025-04-26 18:36:20
4081,853,847,Sad,2025-03-10 15:21:42
4082,2367,448,Thank,2025-01-07 12:36:52
4083,873,1583,Love,2025-08-20 11:24:09
4084,6185,1939,Thank,2025-10-01 23:30:49
4085,3939,833,Sad,2025-08-19 21:43:06
4086,4358,1810,Smile,2025-11-18 11:40:10
4087,2164,600,Smile,2025-04-30 02:18:32
4088,3765,1651,Sad,2025-02-08 23:39:11
4089,4464,1632,Smile,2025-10-24 23:10:43
4090,6440,1710,Agree,2025-04-05 19:50:32
4091,2724,622,Wow,2025-07-22 11:31:03
4092,5565,238,Thank,2025-08-05 08:25:45
4093,5907,1087,Wow,2025-01-28 00:50:55
4094,1011,1499,Love,2025-10-30 00:56:28
4095,5081,1457,Love,2025-07-17 13:31:54
4096,4754,1039,Helpful,2025-06-15 05:24:12
4097,4990,982,Love,2025-02-27 21:11:33
4098,2962,1221,Thank,2025-05-08 13:18:03
4099,6461,1467,Helpful,2025-03-17 11:29:04
4100,3163,1966,Thank,2025-04-18 14:05:25
4101,3302,483,Love,2025-07-24 09:25:13
4102,1402,1652,Wow,2025-08-17 13:47:22
4103,3638,159,Love,2025-06-01 14:44:37
4104,2900,366,Smile,2025-07-25 19:50:46
4105,3351,1820,Sad,2025-07-06 16:43:16
4106,1196,1267,Smile,2025-12-01 17:11:00
4107,3106,584,Agree,2025-10-10 09:23:45
4108,1139,592,Wow,2025-09-11 22:16:19
4109,5371,1472,Thank,2025-10-24 15:38:14
4110,3571,484,Sad,2025-06-11 19:59:00
4111,5950,1744,Wow,2025-02-23 17:00:52
4112,6163,1161,Agree,2025-12-03 00:06:42
4113,4457,1876,Smile,2025-05-20 19:03:15
4114,6357,732,Agree,2025-06-22 14:00:15
4115,2280,422,Helpful,2025-07-18 12:47:08
4116,3134,396,Agree,2025-09-14 21:11:57
4117,2870,1079,Wow,2025-10-11 12:22:10
4118,6331,1445,Agree,2025-08-24 22:48:57
4119,2342,1765,Sad,2025-10-16 02:49:41
4120,3516,706,Thank,2025-03-07 16:23:16
4121,4724,706,Agree,2025-03-21 03:52:35
4122,6140,1055,Wow,2025-02-09 13:56:08
4123,3015,1289,Sad,2025-05-19 17:56:43
4124,5430,734,Helpful,2025-09-10 04:38:07
4125,3605,242,Sad,2025-02-22 20:42:56
4126,1302,253,Smile,2025-10-28 13:15:18
4127,2027,1640,Wow,2025-08-26 18:23:37
4128,1069,1663,Love,2025-07-19 17:18:21
4129,5807,1918,Love,2025-12-03 23:22:34
4130,3613,1861,Helpful,2025-08-04 13:43:44
4131,6406,503,Love,2025-01-30 18:59:53
4132,1515,106,Helpful,2025-07-19 14:00:35
4133,2530,597,Agree,2025-05-14 22:49:29
4134,5348,1743,Helpful,2025-11-11 04:52:36
4135,4068,1346,Thank,2025-03-28 19:07:49
4136,6426,1621,Thank,2025-04-30 13:05:47
4137,641,1598,Smile,2025-10-09 18:45:00
4138,3227,1188,Helpful,2025-02-18 15:03:10
4139,1581,1373,Sad,2025-09-21 12:28:51
4140,3031,399,Helpful,2025-06-29 23:04:02
4141,1129,608,Thank,2025-10-16 08:46:38
4142,2308,1274,Thank,2025-08-11 17:47:01
4143,1139,251,Thank,2025-09-11 23:52:19
4144,1804,203,Smile,2025-07-14 07:36:31
4145,995,1925,Helpful,2025-08-14 05:37:48
4146,5046,1524,Thank,2025-10-11 11:04:59
4147,3013,1268,Sad,2025-07-01 10:08:35
4148,5436,1398,Smile,2025-10-16 18:06:31
4149,5561,1527,Agree,2025-07-22 23:25:06
4150,3741,824,Smile,2025-10-24 15:24:46
4151,1869,1186,Agree,2025-09-28 10:47:32
4152,576,744,Wow,2025-12-06 16:08:45
4153,3280,1169,Sad,2025-05-06 10:24:25
4154,2434,230,Wow,2025-07-22 15:58:59
4155,2321,1745,Thank,2025-03-17 01:12:28
4156,3722,1191,Agree,2025-06-12 17:16:01
4157,1377,2096,Wow,2025-03-10 14:26:34
4158,5288,1975,Love,2025-07-24 21:14:54
4159,3171,1526,Sad,2025-09-26 01:30:33
4160,3896,1541,Wow,2025-05-06 09:08:39
4161,6299,456,Smile,2025-11-09 10:36:30
4162,1770,538,Smile,2025-10-17 09:57:48
4163,1143,644,Helpful,2025-06-17 03:26:44
4164,2694,1578,Thank,2025-01-02 10:40:47
4165,2615,1821,Love,2025-08-22 20:27:56
4166,2890,1328,Agree,2025-10-22 02:19:05
4167,3752,269,Wow,2025-02-10 10:49:09
4168,3495,1365,Agree,2025-07-28 04:58:50
4169,2471,1971,Sad,2025-11-16 19:54:11
4170,1576,1010,Helpful,2025-11-11 17:10:03
4171,646,866,Smile,2025-09-23 22:40:19
4172,5716,1476,Wow,2025-01-17 15:57:58
4173,833,581,Agree,2025-03-18 15:21:11
4174,3012,1223,Sad,2025-03-29 06:24:12
4175,5457,872,Helpful,2025-03-10 17:08:47
4176,3309,952,Helpful,2025-05-21 20:46:42
4177,1583,1124,Wow,2025-11-13 18:12:20
4178,1832,1342,Love,2025-10-01 05:25:45
4179,1247,715,Smile,2025-11-22 04:17:39
4180,3470,1867,Love,2025-01-18 23:26:55
4181,4137,416,Thank,2025-01-29 11:11:29
4182,955,1560,Wow,2025-10-11 03:25:19
4183,5408,1420,Agree,2025-05-07 01:45:23
4184,5474,113,Sad,2025-11-29 17:42:57
4185,807,1824,Sad,2025-11-24 01:09:33
4186,1065,798,Wow,2025-05-19 00:38:08
4187,3082,1555,Helpful,2025-08-27 14:09:47
4188,1711,1532,Helpful,2025-10-22 21:49:52
4189,3463,834,Wow,2025-12-03 01:43:58
4190,1265,493,Smile,2025-11-03 18:20:14
4191,5521,1048,Thank,2025-01-16 19:27:31
4192,5520,570,Wow,2025-10-29 08:54:10
4193,5477,296,Agree,2025-09-06 08:13:00
4194,1252,1855,Helpful,2025-02-02 07:22:15
4195,4692,326,Wow,2025-08-22 20:13:42
4196,763,1837,Agree,2025-03-08 19:19:19
4197,4696,842,Agree,2025-04-10 02:32:46
4198,1666,797,Sad,2025-07-18 11:51:37
4199,1631,607,Smile,2025-06-20 02:27:06
4200,2703,1542,Wow,2025-02-20 20:18:49
4201,5109,283,Sad,2025-06-10 13:46:42
4202,4148,679,Love,2025-04-26 19:42:03
4203,2955,1444,Agree,2025-05-09 11:00:33
4204,1647,630,Helpful,2025-06-13 00:03:26
4205,5192,470,Helpful,2025-08-03 06:55:54
4206,5096,1789,Sad,2025-08-15 12:16:39
4207,3172,1532,Agree,2025-02-11 20:34:55
4208,6248,1738,Agree,2025-11-09 06:44:58
4209,5736,117,Love,2025-05-30 13:31:03
4210,2588,811,Wow,2025-03-21 02:53:53
4211,2131,1230,Sad,2025-07-08 03:48:54
4212,1739,1737,Sad,2025-03-28 14:21:32
4213,1361,987,Wow,2025-02-13 02:35:25
4214,4467,1576,Sad,2025-10-20 19:46:27
4215,4831,1117,Smile,2025-06-13 15:57:28
4216,2671,1992,Agree,2025-12-15 07:23:39
4217,1471,1632,Love,2025-11-17 20:49:13
4218,4587,1007,Agree,2025-11-13 09:49:06
4219,2624,1380,Sad,2025-10-02 01:22:07
4220,5502,340,Sad,2025-03-23 23:12:47
4221,1156,467,Agree,2025-11-17 22:54:34
4222,4091,2027,Agree,2025-04-26 15:31:54
4223,2513,1309,Love,2025-12-07 03:50:01
4224,913,1838,Agree,2025-05-28 00:06:19
4225,3440,121,Smile,2025-03-13 03:57:16
4226,3438,269,Wow,2025-03-30 14:18:54
4227,1320,531,Agree,2025-09-10 22:45:58
4228,4490,1092,Smile,2025-08-26 22:22:23
4229,3856,869,Sad,2025-06-09 07:58:38
4230,3113,399,Thank,2025-08-17 06:23:57
4231,5447,903,Love,2025-09-26 01:35:02
4232,2836,224,Sad,2025-11-19 23:24:49
4233,797,1152,Thank,2025-02-18 02:34:22
4234,3012,247,Thank,2025-03-29 07:13:12
4235,1803,1605,Thank,2025-06-07 20:38:21
4236,5666,690,Love,2025-06-09 20:01:24
4237,3010,284,Wow,2025-08-24 21:47:19
4238,2346,761,Wow,2025-12-10 23:49:21
4239,1544,1166,Smile,2025-08-14 16:44:05
4240,5047,1435,Helpful,2025-10-07 19:23:49
4241,6170,1598,Thank,2025-05-14 13:16:26
4242,6086,1688,Helpful,2025-11-19 00:56:31
4243,2577,658,Sad,2025-11-03 01:35:15
4244,835,1086,Love,2025-11-09 17:44:26
4245,4175,1923,Helpful,2025-01-30 22:35:50
4246,4966,591,Agree,2025-09-09 21:05:14
4247,3998,1999,Wow,2025-08-11 13:29:24
4248,4578,305,Love,2025-08-23 23:47:54
4249,639,470,Agree,2025-06-25 00:56:03
4250,1586,1250,Wow,2025-11-28 12:15:31
4251,3732,1727,Agree,2025-04-28 23:13:15
4252,1826,229,Sad,2025-12-03 01:54:29
4253,6267,645,Smile,2025-03-23 10:04:13
4254,3496,2024,Helpful,2025-10-20 21:15:06
4255,3426,954,Thank,2025-11-14 14:48:47
4256,3233,1455,Thank,2025-05-15 01:01:45
4257,1274,384,Helpful,2025-10-28 04:26:54
4258,6430,1106,Love,2025-09-01 00:27:10
4259,4097,475,Smile,2025-05-01 00:27:35
4260,3382,270,Helpful,2025-05-22 15:28:56
4261,3425,1561,Sad,2025-02-02 22:11:59
4262,4873,967,Agree,2025-05-19 16:26:11
4263,2694,495,Thank,2025-01-02 22:32:47
4264,1475,1722,Love,2025-06-26 11:01:15
4265,5449,1522,Helpful,2025-09-14 20:10:34
4266,6283,2090,Agree,2025-05-10 17:15:41
4267,4559,1732,Helpful,2025-10-16 13:22:20
4268,5420,666,Thank,2025-01-09 20:00:32
4269,4037,869,Thank,2025-07-22 09:23:34
4270,5600,1630,Thank,2025-11-01 11:22:33
4271,5716,1515,Smile,2025-01-17 22:16:58
4272,5071,504,Wow,2025-09-16 16:08:09
4273,4072,765,Agree,2025-10-14 12:08:10
4274,3565,341,Helpful,2025-05-11 12:11:20
4275,1068,657,Thank,2025-11-09 19:29:26
4276,4486,612,Agree,2025-10-29 10:24:41
4277,5168,1975,Thank,2025-01-22 21:17:14
4278,4168,463,Smile,2025-08-23 01:38:34
4279,2298,356,Sad,2025-12-02 19:31:42
4280,516,1623,Helpful,2025-02-21 17:07:26
4281,1011,841,Wow,2025-10-30 19:31:28
4282,2451,1632,Agree,2025-09-22 04:42:23
4283,3633,1962,Helpful,2025-01-02 13:12:30
4284,6011,2032,Love,2025-03-21 19:31:54
4285,2219,575,Love,2025-03-15 23:37:50
4286,2841,236,Thank,2025-03-31 20:01:12
4287,4509,1816,Smile,2025-04-10 21:53:46
4288,2363,928,Sad,2025-11-01 13:43:15
4289,5164,1024,Agree,2025-04-30 14:28:44
4290,3863,573,Thank,2025-10-13 20:31:00
4291,6260,1102,Agree,2025-04-07 21:25:15
4292,3572,148,Thank,2025-04-12 11:14:42
4293,4215,1063,Sad,2025-07-20 00:22:31
4294,1886,730,Agree,2025-06-28 20:47:47
4295,1094,316,Agree,2025-06-10 01:17:36
