purchase_id,user_id,game_id,item_type,amount_usd,purchased_at
4012,2143,21,extra_lives,1.99,2024-07-14 01:26:14
4013,545,11,hint_pack,1.99,2024-12-12 18:08:30
4014,327,,cosmetic,2.99,2024-12-06 14:47:28
4015,406,,ad_removal,2.99,2024-12-04 12:25:31
4016,1821,4,extra_lives,0.99,2024-09-11 15:36:16
4017,2165,23,hint_pack,0.99,2024-10-04 19:31:27
4018,905,14,extra_lives,0.99,2024-10-17 14:27:29
4019,971,12,game_unlock,6.99,2024-07-13 06:31:46
4020,2973,,premium_subscription,14.99,2024-09-09 00:41:40
4021,1140,,cosmetic,2.99,2024-11-25 05:30:05
4022,1671,17,extra_lives,1.99,2024-10-08 16:27:31
4023,526,,ad_removal,2.99,2024-10-31 14:00:24
4024,628,3,hint_pack,1.99,2024-07-20 16:26:31
4025,2213,1,extra_lives,0.99,2024-11-04 07:56:18
4026,873,22,hint_pack,2.99,2024-07-19 10:13:31
4027,275,,cosmetic,2.99,2024-10-08 08:19:19
4028,1333,14,extra_lives,0.99,2024-11-01 09:55:59
4029,1294,1,hint_pack,1.99,2024-11-02 16:32:38
4030,1610,6,hint_pack,1.99,2024-05-24 19:41:44
4031,1599,,ad_removal,2.99,2024-07-19 10:46:07
4032,1149,15,extra_lives,0.99,2024-11-03 07:34:16
4033,491,16,game_unlock,2.99,2024-08-14 13:06:45
4034,90,7,game_unlock,6.99,2024-05-24 15:04:59
4035,1782,,premium_subscription,14.99,2024-12-15 17:10:33
4036,691,,cosmetic,1.99,2024-09-19 16:00:13
4037,2140,6,extra_lives,0.99,2024-06-24 00:49:39
4038,2695,7,hint_pack,2.99,2024-04-16 09:07:24
4039,1256,,premium_subscription,4.99,2024-06-14 12:32:31
4040,786,,cosmetic,1.99,2024-05-06 18:04:18
4041,2120,21,game_unlock,6.99,2024-12-26 14:06:42
4042,1012,12,hint_pack,2.99,2024-12-25 13:12:49
4043,41,9,hint_pack,0.99,2024-11-09 17:27:13
4044,846,24,game_unlock,6.99,2024-10-19 20:59:36
4045,163,23,extra_lives,0.99,2024-10-24 07:57:15
4046,1573,,ad_removal,2.99,2024-11-10 10:53:54
4047,2554,16,extra_lives,0.99,2024-07-25 03:10:10
4048,2352,13,game_unlock,6.99,2024-08-25 08:01:44
4049,353,,premium_subscription,4.99,2024-06-22 15:43:51
4050,2725,21,game_unlock,6.99,2024-08-05 17:52:22
4051,2898,,cosmetic,1.99,2024-12-19 08:06:06
4052,2152,14,hint_pack,0.99,2024-11-28 13:26:09
4053,2100,10,hint_pack,2.99,2024-04-02 23:40:14
4054,1988,,premium_subscription,14.99,2024-10-25 21:34:47
4055,2271,6,hint_pack,2.99,2024-11-09 20:42:25
4056,274,,ad_removal,4.99,2024-12-31 16:58:32
4057,2864,19,extra_lives,1.99,2024-12-31 09:04:14
4058,246,11,hint_pack,0.99,2024-10-01 01:45:52
4059,2521,22,hint_pack,0.99,2024-10-05 16:35:13
4060,2164,15,game_unlock,4.99,2024-11-25 16:53:09
4061,56,11,hint_pack,0.99,2024-06-01 08:20:14
4062,1702,3,hint_pack,2.99,2024-11-06 21:47:39
4063,2725,20,hint_pack,2.99,2024-05-04 08:07:20
4064,935,,cosmetic,1.99,2024-11-25 14:10:46
4065,1640,,premium_subscription,9.99,2024-04-20 18:46:05
4066,1424,23,extra_lives,0.99,2024-06-23 23:21:14
4067,77,19,hint_pack,1.99,2024-10-02 07:22:51
4068,1212,,ad_removal,2.99,2024-09-08 06:08:09
4069,1587,13,game_unlock,6.99,2024-11-12 02:48:38
4070,969,16,extra_lives,0.99,2024-11-26 00:51:04
4071,672,17,hint_pack,2.99,2024-03-31 11:38:46
4072,1964,,premium_subscription,9.99,2024-09-26 11:01:33
4073,2416,,premium_subscription,14.99,2024-12-05 12:38:31
4074,1915,22,hint_pack,2.99,2024-12-24 01:33:24
4075,1818,,ad_removal,4.99,2024-12-27 08:51:57
4076,1595,14,game_unlock,4.99,2024-07-28 15:31:46
4077,2191,,cosmetic,2.99,2024-02-16 16:49:25
4078,1264,,cosmetic,2.99,2024-09-15 03:56:52
4079,1215,15,game_unlock,6.99,2024-09-06 12:00:48
4080,1284,23,hint_pack,2.99,2024-08-02 03:44:16
4081,2848,8,hint_pack,2.99,2024-09-11 13:59:31
4082,2729,,ad_removal,4.99,2024-07-24 17:05:23
4083,713,,premium_subscription,4.99,2024-12-16 18:06:12
4084,2557,7,hint_pack,0.99,2024-11-26 14:01:47
4085,2482,,cosmetic,4.99,2024-05-14 05:21:59
4086,2661,4,hint_pack,1.99,2024-07-21 14:13:09
4087,2270,,cosmetic,4.99,2024-12-02 16:41:51
4088,568,13,extra_lives,0.99,2024-11-29 13:31:24
4089,648,11,extra_lives,1.99,2024-11-16 09:14:32
4090,2991,21,hint_pack,2.99,2024-05-29 19:31:51
4091,381,18,hint_pack,1.99,2024-12-24 19:06:29
4092,2466,11,hint_pack,1.99,2024-11-12 07:17:52
4093,303,15,game_unlock,6.99,2024-04-05 07:19:11
4094,1024,,cosmetic,2.99,2024-02-29 12:05:12
4095,1726,,premium_subscription,4.99,2024-11-13 00:36:01
4096,2450,,ad_removal,2.99,2024-12-02 01:16:36
4097,2213,1,hint_pack,2.99,2024-11-13 02:46:08
4098,1935,,cosmetic,4.99,2024-11-13 21:23:27
4099,2550,4,hint_pack,1.99,2024-12-20 17:33:25
4100,250,,ad_removal,4.99,2024-11-27 18:33:10
4101,352,,premium_subscription,9.99,2024-08-04 16:55:22
4102,939,2,extra_lives,1.99,2024-05-29 21:07:38
4103,250,,ad_removal,2.99,2024-11-28 06:26:38
4104,2413,19,hint_pack,0.99,2024-07-31 22:55:06
4105,2886,19,extra_lives,0.99,2024-11-16 07:23:47
4106,2783,,cosmetic,1.99,2024-10-04 06:57:50
4107,2219,24,hint_pack,2.99,2024-10-24 15:18:53
4108,2355,,premium_subscription,4.99,2024-05-18 00:15:07
4109,380,23,hint_pack,1.99,2024-11-10 13:37:33
4110,2809,15,extra_lives,0.99,2024-08-29 15:34:21
4111,1613,17,hint_pack,2.99,2024-12-18 03:27:45
4112,1861,5,extra_lives,0.99,2024-05-30 10:08:44
4113,1711,,ad_removal,2.99,2024-08-15 14:21:00
4114,2024,5,game_unlock,6.99,2024-12-16 06:28:30
4115,1676,11,hint_pack,0.99,2024-12-16 11:54:02
4116,2725,,premium_subscription,4.99,2024-04-18 05:22:20
4117,1067,14,game_unlock,6.99,2024-10-25 17:30:21
4118,1328,,cosmetic,4.99,2024-12-08 13:29:33
4119,2177,,cosmetic,1.99,2024-05-15 07:17:57
4120,1827,3,game_unlock,4.99,2024-10-01 04:44:36
4121,2165,,premium_subscription,14.99,2024-06-03 19:12:47
4122,2532,,cosmetic,2.99,2024-12-27 10:46:09
4123,1451,,cosmetic,1.99,2024-12-23 10:20:50
4124,1580,15,game_unlock,2.99,2024-08-24 17:19:32
4125,1239,,ad_removal,2.99,2024-05-13 08:57:21
4126,1690,,ad_removal,4.99,2024-10-03 00:28:51
4127,1763,,premium_subscription,9.99,2024-10-03 12:37:46
4128,1438,,premium_subscription,14.99,2024-11-27 04:37:29
4129,1814,,premium_subscription,14.99,2024-12-25 23:07:06
4130,774,14,extra_lives,1.99,2024-10-24 09:41:32
4131,197,8,hint_pack,0.99,2024-11-25 05:17:40
4132,1508,,ad_removal,2.99,2024-09-06 01:09:17
4133,1967,16,game_unlock,6.99,2024-09-05 18:19:56
4134,2562,,cosmetic,4.99,2024-08-06 01:38:01
4135,1639,2,game_unlock,6.99,2024-10-26 20:53:54
4136,939,,premium_subscription,4.99,2024-07-02 17:24:35
4137,2990,,ad_removal,2.99,2024-12-10 11:56:56
4138,2763,,ad_removal,4.99,2024-02-21 01:11:15
4139,512,,premium_subscription,4.99,2024-09-02 12:41:01
4140,1636,,premium_subscription,4.99,2024-07-29 10:29:35
4141,1138,10,extra_lives,1.99,2024-11-29 04:15:49
4142,2531,5,extra_lives,0.99,2024-09-05 00:22:02
4143,698,,ad_removal,4.99,2024-12-14 02:00:33
4144,1569,25,extra_lives,0.99,2024-08-09 22:51:54
4145,2748,2,extra_lives,0.99,2024-09-03 10:07:04
4146,159,,cosmetic,1.99,2024-05-30 08:11:29
4147,1007,,ad_removal,2.99,2024-10-11 03:01:23
4148,884,,ad_removal,4.99,2024-05-28 00:00:17
4149,1088,19,hint_pack,2.99,2024-11-18 00:07:44
4150,2598,19,game_unlock,2.99,2024-11-03 08:22:02
4151,1308,12,game_unlock,2.99,2024-04-23 09:08:17
4152,2729,,ad_removal,4.99,2024-08-13 15:23:02
4153,1639,,cosmetic,4.99,2024-10-31 01:33:09
4154,1800,25,game_unlock,4.99,2024-12-14 20:14:57
4155,291,13,hint_pack,2.99,2024-09-09 09:17:55
4156,2546,4,extra_lives,0.99,2024-12-25 09:33:42
4157,1568,1,extra_lives,1.99,2024-12-15 18:13:08
4158,715,11,game_unlock,4.99,2024-09-26 16:20:25
4159,1123,,cosmetic,4.99,2024-10-19 15:06:27
4160,934,25,hint_pack,2.99,2024-11-16 06:35:25
4161,718,11,hint_pack,2.99,2024-12-23 21:15:42
4162,1820,13,hint_pack,0.99,2024-07-08 20:51:56
4163,2424,20,hint_pack,0.99,2024-11-09 10:14:55
4164,1177,21,game_unlock,2.99,2024-09-19 08:06:25
4165,1709,12,extra_lives,1.99,2024-09-04 07:47:33
4166,975,21,game_unlock,2.99,2024-03-31 02:20:33
4167,2413,,premium_subscription,14.99,2024-08-06 14:22:29
4168,1725,12,game_unlock,2.99,2024-11-30 14:04:30
4169,575,,ad_removal,2.99,2024-06-22 03:34:48
4170,2654,3,extra_lives,1.99,2024-11-10 00:42:25
4171,1574,,ad_removal,2.99,2024-05-24 07:43:17
4172,1752,,cosmetic,2.99,2024-07-06 04:59:28
4173,216,11,hint_pack,2.99,2024-08-04 17:03:59
4174,1880,14,hint_pack,2.99,2024-07-06 05:06:50
4175,1155,,cosmetic,2.99,2024-06-09 13:13:55
4176,946,,premium_subscription,9.99,2024-11-15 14:54:19
4177,2351,8,hint_pack,1.99,2024-12-23 09:15:38
4178,2673,13,extra_lives,1.99,2024-10-11 23:26:37
4179,2385,,cosmetic,4.99,2024-12-13 01:20:49
4180,2396,,ad_removal,4.99,2024-09-22 20:55:23
4181,1780,14,hint_pack,0.99,2024-12-21 15:24:21
4182,1145,20,game_unlock,2.99,2024-12-08 16:16:47
4183,888,,ad_removal,4.99,2024-11-25 18:45:43
4184,100,23,hint_pack,0.99,2024-04-01 13:17:26
4185,2259,,cosmetic,1.99,2024-07-08 07:55:12
4186,2762,1,hint_pack,1.99,2024-09-08 04:28:26
4187,1270,20,hint_pack,1.99,2024-10-23 04:04:25
4188,1901,,cosmetic,4.99,2024-11-30 07:55:26
4189,863,,premium_subscription,14.99,2024-10-20 09:21:30
4190,1830,23,hint_pack,0.99,2024-09-15 11:21:46
4191,1589,15,hint_pack,1.99,2024-10-10 22:34:23
4192,1756,24,hint_pack,2.99,2024-09-21 00:33:30
4193,1768,,cosmetic,2.99,2024-10-28 00:26:07
4194,274,14,hint_pack,2.99,2024-12-03 23:08:28
4195,1323,,cosmetic,2.99,2024-08-24 22:23:36
4196,1771,24,hint_pack,1.99,2024-09-30 20:54:42
4197,687,,premium_subscription,9.99,2024-05-10 14:20:30
4198,2807,17,extra_lives,1.99,2024-10-28 18:01:02
4199,1503,23,game_unlock,4.99,2024-09-26 09:50:49
4200,427,24,game_unlock,6.99,2024-07-02 22:58:45
4201,1236,,ad_removal,2.99,2024-12-10 06:07:03
4202,2523,,ad_removal,4.99,2024-05-22 06:30:51
4203,2629,,ad_removal,2.99,2024-11-16 16:06:33
4204,869,2,extra_lives,1.99,2024-11-23 17:13:42
4205,2954,8,hint_pack,2.99,2024-10-22 12:47:33
4206,589,13,extra_lives,0.99,2024-07-29 07:02:23
4207,1305,9,game_unlock,2.99,2024-03-17 11:43:40
4208,1149,,premium_subscription,4.99,2024-10-06 04:06:00
4209,483,4,extra_lives,1.99,2024-04-07 09:56:29
4210,2398,10,hint_pack,0.99,2024-10-19 16:38:40
4211,846,12,hint_pack,1.99,2024-03-03 02:25:13
4212,1460,,ad_removal,4.99,2024-12-24 06:51:05
4213,1184,12,extra_lives,1.99,2024-09-12 21:38:23
4214,1493,13,game_unlock,4.99,2024-10-21 21:54:08
4215,1883,5,hint_pack,2.99,2024-12-26 13:23:42
4216,2252,17,extra_lives,1.99,2024-11-21 03:39:41
4217,634,1,hint_pack,2.99,2024-08-19 19:51:18
4218,1523,22,extra_lives,0.99,2024-11-09 23:03:04
4219,2617,,ad_removal,2.99,2024-06-15 10:51:18
4220,200,16,hint_pack,2.99,2024-12-22 14:07:01
4221,2368,,ad_removal,4.99,2024-09-04 07:21:05
4222,1923,,ad_removal,2.99,2024-12-17 05:54:15
4223,1006,11,extra_lives,1.99,2024-12-10 03:28:06
4224,2453,,premium_subscription,14.99,2024-10-05 22:21:20
4225,104,,cosmetic,4.99,2024-12-08 07:51:44
4226,841,9,game_unlock,2.99,2024-06-12 07:27:41
4227,1451,17,hint_pack,1.99,2024-11-28 01:30:44
4228,2320,,premium_subscription,9.99,2024-03-16 11:38:52
4229,2859,,cosmetic,1.99,2024-11-13 12:22:54
4230,2580,8,game_unlock,2.99,2024-09-19 23:16:43
4231,2916,8,game_unlock,6.99,2024-12-15 21:40:23
4232,1829,,cosmetic,2.99,2024-12-19 15:57:34
4233,1844,,premium_subscription,9.99,2024-09-29 13:38:40
4234,2394,16,extra_lives,1.99,2024-11-29 14:03:55
4235,1107,9,hint_pack,1.99,2024-11-09 21:10:53
4236,1251,,cosmetic,2.99,2024-11-25 07:56:47
4237,611,24,hint_pack,2.99,2024-10-20 08:19:45
4238,22,24,extra_lives,0.99,2024-12-20 01:15:56
4239,970,5,hint_pack,0.99,2024-10-18 15:40:06
4240,1218,,premium_subscription,4.99,2024-10-13 19:29:52
4241,187,,premium_subscription,14.99,2024-12-03 05:47:01
4242,2301,16,hint_pack,1.99,2024-10-05 22:04:11
4243,1264,17,game_unlock,6.99,2024-12-10 19:15:16
4244,1459,,premium_subscription,9.99,2024-07-16 10:28:52
4245,1252,,premium_subscription,9.99,2024-09-07 20:39:00
4246,2189,20,game_unlock,4.99,2024-10-23 10:56:42
4247,1917,,premium_subscription,4.99,2024-10-21 07:18:16
4248,144,,cosmetic,1.99,2024-10-18 18:01:15
4249,1278,23,hint_pack,1.99,2024-11-10 16:25:50
4250,1808,10,hint_pack,2.99,2024-12-30 00:51:41
4251,1642,3,extra_lives,1.99,2024-12-21 13:28:21
4252,718,6,game_unlock,4.99,2024-12-28 23:46:19
4253,2456,7,extra_lives,0.99,2024-02-28 19:38:14
4254,414,,ad_removal,2.99,2024-10-04 06:31:52
4255,328,,cosmetic,4.99,2024-11-30 05:18:22
4256,2197,12,extra_lives,1.99,2024-11-19 14:31:17
4257,2842,,premium_subscription,14.99,2024-08-14 21:53:36
4258,1515,,cosmetic,2.99,2024-11-22 07:45:10
4259,1846,6,extra_lives,1.99,2024-07-19 18:09:37
4260,1664,13,hint_pack,1.99,2024-11-26 04:24:05
4261,1200,14,hint_pack,0.99,2024-12-01 01:20:31
4262,1637,13,extra_lives,1.99,2024-05-22 12:06:45
4263,1174,8,hint_pack,1.99,2024-12-11 21:53:57
4264,2859,,cosmetic,4.99,2024-09-27 08:33:47
4265,834,,ad_removal,2.99,2024-10-24 21:33:25
4266,1869,,premium_subscription,9.99,2024-10-28 17:48:21
4267,2679,9,extra_lives,0.99,2024-08-08 05:04:48
4268,2266,6,hint_pack,1.99,2024-12-29 07:15:55
4269,535,2,extra_lives,0.99,2024-06-01 12:01:24
4270,2691,8,game_unlock,2.99,2024-11-26 11:59:59
4271,982,3,hint_pack,2.99,2024-12-05 06:46:20
4272,1994,9,extra_lives,0.99,2024-04-02 17:52:07
4273,999,5,hint_pack,1.99,2024-04-08 03:56:04
4274,2310,1,hint_pack,2.99,2024-07-16 23:11:29
4275,283,7,hint_pack,1.99,2024-03-14 00:28:44
4276,1868,,cosmetic,1.99,2024-12-05 11:21:00
4277,2839,,premium_subscription,4.99,2024-10-28 15:27:05
4278,1205,,cosmetic,2.99,2024-10-25 12:38:08
4279,914,18,game_unlock,4.99,2024-11-15 08:52:39
4280,704,,premium_subscription,9.99,2024-08-01 22:20:50
4281,936,25,hint_pack,1.99,2024-07-10 12:59:02
4282,2629,10,extra_lives,0.99,2024-12-06 23:33:01
4283,1633,,premium_subscription,4.99,2024-11-20 14:07:07
4284,211,,premium_subscription,9.99,2024-10-16 05:06:29
4285,1329,,premium_subscription,9.99,2024-10-16 12:40:52
4286,2101,24,game_unlock,2.99,2024-10-28 14:58:04
4287,723,,cosmetic,2.99,2024-07-16 10:44:00
4288,2225,,cosmetic,1.99,2024-10-10 11:18:43
4289,483,13,extra_lives,1.99,2024-03-26 16:41:46
4290,284,23,game_unlock,2.99,2024-12-04 09:39:11
4291,1648,16,extra_lives,1.99,2024-12-05 07:57:42
4292,2052,,cosmetic,4.99,2024-11-04 04:22:41
4293,944,,ad_removal,4.99,2024-10-13 14:22:59
4294,1839,14,extra_lives,1.99,2024-11-24 09:30:13
4295,2759,,cosmetic,2.99,2024-09-27 06:38:00
4296,362,8,extra_lives,0.99,2024-07-13 11:24:02
4297,1855,,cosmetic,4.99,2024-11-08 22:54:11
4298,2307,,cosmetic,2.99,2024-04-16 15:53:02
4299,1356,,premium_subscription,9.99,2024-07-30 15:47:40
4300,1040,,cosmetic,2.99,2024-11-30 07:57:02
4301,779,22,hint_pack,2.99,2024-12-03 21:07:25
4302,270,3,extra_lives,0.99,2024-12-22 14:40:59
4303,2658,11,hint_pack,2.99,2024-09-30 01:43:59
4304,1668,1,extra_lives,0.99,2024-08-26 09:40:16
4305,823,,cosmetic,2.99,2024-07-22 16:29:53
4306,627,,premium_subscription,4.99,2024-12-07 08:16:56
4307,2096,,premium_subscription,9.99,2024-10-10 20:21:29
4308,243,,premium_subscription,14.99,2024-10-22 12:12:53
4309,814,,ad_removal,2.99,2024-08-22 17:06:14
4310,1210,17,extra_lives,1.99,2024-06-07 07:04:35
4311,2465,,premium_subscription,14.99,2024-08-25 09:00:49
4312,436,16,game_unlock,6.99,2024-12-15 22:04:46
4313,1520,23,extra_lives,1.99,2024-08-20 15:18:53
4314,759,25,extra_lives,0.99,2024-09-10 16:43:46
4315,2574,8,game_unlock,2.99,2024-06-26 01:26:45
4316,464,10,extra_lives,0.99,2024-11-16 12:26:30
4317,2620,22,extra_lives,1.99,2024-11-04 14:59:00
4318,461,22,game_unlock,4.99,2024-12-29 21:57:41
4319,688,,cosmetic,4.99,2024-04-10 09:11:44
4320,2180,,ad_removal,2.99,2024-10-13 07:36:37
4321,2516,,cosmetic,1.99,2024-11-22 04:38:16
4322,858,,ad_removal,4.99,2024-09-01 03:06:34
4323,137,19,hint_pack,1.99,2024-12-02 14:33:55
4324,2730,,cosmetic,1.99,2024-09-14 07:52:41
4325,55,12,game_unlock,6.99,2024-12-29 12:01:02
4326,1029,14,hint_pack,0.99,2024-11-10 14:02:52
4327,759,4,extra_lives,0.99,2024-10-02 05:39:42
4328,401,10,extra_lives,1.99,2024-07-26 09:48:22
4329,504,12,hint_pack,2.99,2024-11-09 01:47:48
4330,968,,premium_subscription,9.99,2024-12-04 17:52:19
4331,2577,,premium_subscription,4.99,2024-10-14 09:01:34
4332,1936,,cosmetic,1.99,2024-05-22 10:15:44
4333,2519,7,game_unlock,4.99,2024-12-24 00:03:17
4334,265,3,extra_lives,1.99,2024-12-09 21:27:54
4335,512,2,hint_pack,0.99,2024-09-18 18:26:34
4336,1598,,cosmetic,2.99,2024-12-20 09:32:03
4337,1210,7,game_unlock,6.99,2024-08-28 13:08:38
4338,522,,ad_removal,2.99,2024-08-01 10:39:15
4339,1688,2,extra_lives,1.99,2024-11-12 08:30:56
4340,704,22,extra_lives,0.99,2024-07-16 22:32:32
4341,141,16,extra_lives,0.99,2024-12-13 22:48:09
4342,348,18,extra_lives,1.99,2024-11-23 18:29:17
4343,2836,12,hint_pack,2.99,2024-11-30 06:48:16
4344,1284,12,extra_lives,1.99,2024-07-12 06:28:42
4345,832,4,hint_pack,2.99,2024-10-19 13:26:52
4346,786,2,extra_lives,0.99,2024-11-01 16:18:08
4347,1295,10,hint_pack,1.99,2024-10-30 14:57:25
4348,2134,11,extra_lives,1.99,2024-10-13 21:12:40
4349,2882,,premium_subscription,9.99,2024-11-09 10:47:31
4350,598,,premium_subscription,4.99,2024-11-24 01:47:18
4351,1513,23,extra_lives,1.99,2024-11-28 11:55:27
4352,573,,premium_subscription,9.99,2024-10-12 12:36:38
4353,296,,premium_subscription,9.99,2024-03-22 01:51:58
4354,464,,cosmetic,2.99,2024-12-15 20:51:42
4355,576,17,hint_pack,0.99,2024-08-04 09:13:18
4356,1616,11,hint_pack,1.99,2024-12-27 21:43:30
4357,2517,3,hint_pack,0.99,2024-11-14 06:24:41
4358,2748,,premium_subscription,9.99,2024-06-06 07:40:36
4359,2277,,cosmetic,1.99,2024-11-06 21:22:03
4360,1412,,cosmetic,1.99,2024-11-03 15:52:51
4361,839,,cosmetic,1.99,2024-11-03 17:32:22
4362,889,4,hint_pack,2.99,2024-11-19 20:08:54
4363,1229,11,extra_lives,0.99,2024-06-22 18:30:08
4364,1295,,ad_removal,2.99,2024-11-16 21:31:33
4365,184,,ad_removal,4.99,2024-07-19 04:03:37
4366,462,,cosmetic,1.99,2024-12-17 10:52:49
4367,897,22,extra_lives,1.99,2024-10-05 10:33:35
4368,2077,,premium_subscription,9.99,2024-03-25 01:05:41
4369,1934,10,extra_lives,1.99,2024-12-08 05:53:24
4370,1899,3,extra_lives,1.99,2024-10-27 19:34:20
4371,2558,24,extra_lives,1.99,2024-09-05 07:49:25
4372,319,19,game_unlock,6.99,2024-06-05 16:58:16
4373,274,7,game_unlock,6.99,2024-11-27 22:21:16
4374,2290,4,game_unlock,4.99,2024-10-30 17:51:24
4375,2441,3,extra_lives,1.99,2024-12-07 22:04:19
4376,2066,,premium_subscription,14.99,2024-12-21 13:14:16
4377,2644,,ad_removal,4.99,2024-08-04 01:35:19
4378,2290,,premium_subscription,4.99,2024-11-27 19:33:31
4379,1715,,cosmetic,4.99,2024-08-16 03:46:15
4380,871,,premium_subscription,4.99,2024-11-18 15:32:01
4381,2912,1,game_unlock,6.99,2024-12-16 09:57:19
4382,461,9,hint_pack,1.99,2024-12-20 11:05:06
4383,829,,premium_subscription,9.99,2024-09-06 09:58:53
4384,1625,19,hint_pack,1.99,2024-09-27 15:36:31
4385,1825,25,game_unlock,6.99,2024-12-20 04:03:25
4386,916,1,hint_pack,1.99,2024-09-15 05:49:33
4387,1752,,ad_removal,4.99,2024-10-19 20:05:07
4388,706,,ad_removal,2.99,2024-08-19 06:46:33
4389,1553,23,hint_pack,2.99,2024-11-07 17:03:05
4390,252,,cosmetic,4.99,2024-12-05 10:53:43
4391,1483,17,hint_pack,0.99,2024-12-26 14:19:24
4392,1175,20,hint_pack,1.99,2024-02-17 08:08:14
4393,472,15,game_unlock,2.99,2024-01-18 14:57:47
4394,1763,7,game_unlock,2.99,2024-10-25 15:30:40
4395,2999,18,game_unlock,6.99,2024-08-14 00:29:48
4396,2993,,premium_subscription,14.99,2024-12-27 03:48:19
4397,824,,premium_subscription,14.99,2024-11-03 07:07:48
4398,2867,18,hint_pack,1.99,2024-12-02 21:25:51
4399,2759,16,game_unlock,4.99,2024-11-06 07:16:06
4400,172,7,game_unlock,4.99,2024-08-28 12:49:34
4401,2273,10,hint_pack,0.99,2024-12-30 12:55:09
4402,93,,premium_subscription,4.99,2024-06-12 15:01:15
4403,737,,premium_subscription,9.99,2024-11-17 23:32:18
4404,1308,21,game_unlock,2.99,2024-04-20 23:41:46
4405,1199,14,extra_lives,1.99,2024-11-14 20:59:42
4406,1448,,ad_removal,2.99,2024-06-07 05:47:03
4407,2882,2,game_unlock,4.99,2024-11-06 12:16:32
4408,585,,ad_removal,2.99,2024-12-04 23:49:09
4409,1803,5,hint_pack,1.99,2024-11-07 22:13:01
4410,2444,19,extra_lives,0.99,2024-07-17 09:23:32
4411,1482,15,hint_pack,0.99,2024-10-09 18:18:50
4412,2674,,cosmetic,4.99,2024-02-03 15:44:59
4413,1660,,ad_removal,4.99,2024-05-09 22:31:53
4414,1438,,premium_subscription,14.99,2024-08-03 08:40:11
4415,265,2,game_unlock,6.99,2024-10-09 06:55:35
4416,211,21,hint_pack,1.99,2024-10-02 02:29:51
4417,2176,19,extra_lives,0.99,2024-12-22 13:32:51
4418,2174,4,extra_lives,0.99,2024-12-16 15:26:46
4419,1792,,cosmetic,2.99,2024-10-17 13:42:19
4420,2719,,cosmetic,4.99,2024-09-09 21:19:43
4421,1726,,premium_subscription,9.99,2024-11-02 16:50:14
4422,1243,16,game_unlock,6.99,2024-09-20 15:17:19
4423,1998,11,game_unlock,4.99,2024-09-04 02:04:03
4424,964,11,game_unlock,6.99,2024-03-15 07:17:20
4425,1498,25,extra_lives,0.99,2024-12-03 12:58:30
4426,352,17,hint_pack,0.99,2024-07-25 00:42:11
4427,901,,cosmetic,2.99,2024-11-29 04:36:33
4428,2617,22,extra_lives,0.99,2024-08-23 11:49:22
4429,2491,,premium_subscription,4.99,2024-11-30 16:11:30
4430,22,,premium_subscription,14.99,2024-10-29 21:14:53
4431,2333,12,extra_lives,1.99,2024-09-29 18:32:25
4432,496,22,hint_pack,1.99,2024-09-17 01:59:35
4433,1243,11,hint_pack,0.99,2024-11-22 11:40:42
4434,2110,2,game_unlock,6.99,2024-12-08 15:57:00
4435,1612,20,game_unlock,2.99,2024-08-06 18:46:26
4436,1388,1,hint_pack,2.99,2024-04-25 13:26:27
4437,1568,,ad_removal,4.99,2024-12-29 01:49:57
4438,2920,,cosmetic,2.99,2024-09-20 21:23:53
4439,2343,,premium_subscription,14.99,2024-06-18 13:24:38
4440,17,,cosmetic,1.99,2024-11-12 15:49:45
4441,12,6,hint_pack,0.99,2024-09-25 08:32:19
4442,1734,1,extra_lives,1.99,2024-05-15 01:58:35
4443,2654,12,hint_pack,1.99,2024-12-17 17:28:13
4444,2729,,cosmetic,1.99,2024-10-24 06:37:18
4445,466,,premium_subscription,4.99,2024-08-25 19:46:57
4446,2789,,premium_subscription,4.99,2024-12-21 05:11:01
4447,2465,14,hint_pack,0.99,2024-11-06 12:52:55
4448,539,13,extra_lives,0.99,2024-09-22 04:36:01
4449,2839,,ad_removal,2.99,2024-11-01 05:00:24
4450,1082,,ad_removal,2.99,2024-10-29 07:02:44
4451,1008,,premium_subscription,4.99,2024-11-23 01:12:43
4452,2514,,premium_subscription,9.99,2024-12-20 11:26:41
4453,558,5,hint_pack,0.99,2024-12-29 22:10:20
4454,1850,19,hint_pack,1.99,2024-11-11 10:03:29
4455,1266,9,hint_pack,0.99,2024-09-28 22:18:09
4456,812,7,hint_pack,2.99,2024-11-15 13:13:35
4457,927,16,game_unlock,6.99,2024-07-19 20:04:08
4458,2275,,ad_removal,2.99,2024-10-23 00:10:48
4459,713,,cosmetic,1.99,2024-12-02 05:22:49
4460,1016,15,hint_pack,2.99,2024-09-27 07:50:01
4461,2008,,cosmetic,4.99,2024-05-11 03:18:36
4462,2269,10,game_unlock,2.99,2024-06-24 03:59:36
4463,24,,cosmetic,1.99,2024-11-28 07:08:05
4464,610,,premium_subscription,9.99,2024-07-18 14:36:49
4465,3,,cosmetic,1.99,2024-03-01 17:13:31
4466,1177,21,game_unlock,4.99,2024-11-07 21:32:53
4467,2468,22,hint_pack,1.99,2024-09-11 17:09:45
4468,2276,13,extra_lives,0.99,2024-08-01 23:14:07
4469,1761,18,hint_pack,1.99,2024-09-20 13:41:42
4470,2703,,premium_subscription,4.99,2024-12-05 13:46:16
