session_id,user_id,game_id,device_type,started_at,ended_at,completed,score
38956,1899,15,mobile_ios,2024-11-25 19:22:22,2024-11-25 19:25:22,1,1883
38957,490,4,alexa,2024-09-18 22:49:46,2024-09-18 23:03:46,0,
38958,1253,14,mobile_ios,2024-09-14 02:53:50,2024-09-14 03:08:50,0,
38959,60,2,google_home,2024-11-14 03:33:25,2024-11-14 03:35:25,1,899
38960,1383,20,mobile_ios,2024-09-13 23:46:27,2024-09-13 23:50:27,1,1629
38961,1016,4,mobile_android,2024-07-28 19:19:59,2024-07-28 19:31:59,0,
38962,2880,9,mobile_ios,2024-11-10 13:17:09,2024-11-10 13:20:09,0,
38963,2019,9,alexa,2024-12-27 10:40:47,2024-12-27 11:06:47,1,1931
38964,1026,25,mobile_ios,2024-11-27 05:40:14,2024-11-27 05:47:14,1,1540
38965,487,24,mobile_android,2024-09-01 20:37:48,2024-09-01 20:49:48,0,
38966,437,13,google_home,2024-06-09 00:55:32,2024-06-09 00:56:32,0,
38967,867,22,alexa,2024-06-01 20:31:18,2024-06-01 21:03:18,1,1291
38968,2532,16,google_home,2024-11-13 12:06:20,2024-11-13 12:21:20,1,1164
38969,148,1,alexa,2024-11-16 01:10:40,2024-11-16 01:53:40,1,313
38970,2593,7,google_home,2024-11-07 22:23:00,2024-11-07 22:25:00,0,
38971,2731,8,alexa,2024-06-15 08:40:36,2024-06-15 08:54:36,1,1168
38972,260,6,alexa,2024-08-22 12:21:09,2024-08-22 13:03:09,0,
38973,2695,11,google_home,2024-02-27 01:25:00,2024-02-27 01:26:00,0,
38974,200,19,google_home,2024-10-02 16:43:35,2024-10-02 16:54:35,0,
38975,2798,18,google_home,2024-10-04 23:38:27,2024-10-04 23:50:27,1,103
38976,545,18,mobile_android,2024-12-03 03:17:00,2024-12-03 03:36:00,1,783
38977,2515,2,google_home,2024-12-14 03:26:54,2024-12-14 03:41:54,1,923
38978,218,24,mobile_ios,2024-10-14 11:32:45,2024-10-14 11:41:45,1,865
38979,1726,2,mobile_ios,2024-12-16 10:24:23,2024-12-16 10:31:23,0,
38980,800,12,mobile_android,2024-06-11 04:49:33,2024-06-11 05:04:33,0,
38981,2532,13,google_home,2024-12-19 11:06:55,2024-12-19 11:10:55,0,
38982,2432,12,alexa,2024-10-08 20:58:37,2024-10-08 21:03:37,0,
38983,1671,7,alexa,2024-11-05 13:43:30,2024-11-05 13:48:30,0,
38984,2374,13,alexa,2024-11-28 14:17:54,2024-11-28 14:31:54,0,
38985,2298,7,mobile_ios,2024-10-10 07:11:47,2024-10-10 07:44:47,0,
38986,2905,21,alexa,2024-05-20 06:30:42,2024-05-20 07:07:42,1,1009
38987,1755,15,mobile_ios,2024-06-28 23:03:16,2024-06-28 23:05:16,0,
38988,1207,17,mobile_ios,2024-12-13 23:34:10,2024-12-13 23:52:10,1,201
38989,2194,7,mobile_ios,2024-11-11 02:56:12,2024-11-11 03:01:12,0,
38990,2189,13,google_home,2024-12-10 10:46:39,2024-12-10 10:56:39,0,
38991,315,23,alexa,2024-10-24 09:09:54,2024-10-24 09:21:54,0,
38992,1493,13,alexa,2024-10-20 09:20:04,2024-10-20 09:26:04,1,337
38993,1302,25,google_home,2024-12-06 09:30:49,2024-12-06 09:41:49,0,
38994,422,18,mobile_android,2024-05-16 08:45:54,2024-05-16 08:57:54,0,
38995,711,21,google_home,2024-09-05 04:23:06,2024-09-05 04:24:06,1,854
38996,2251,4,google_home,2024-12-04 12:22:21,2024-12-04 12:27:21,1,680
38997,1894,18,alexa,2024-10-17 02:17:03,2024-10-17 02:45:03,1,804
38998,1714,8,alexa,2024-04-20 13:46:45,2024-04-20 14:00:45,1,1195
38999,1432,24,alexa,2024-11-13 22:09:09,2024-11-13 22:18:09,1,837
39000,745,11,google_home,2024-11-03 13:05:09,2024-11-03 13:18:09,0,
39001,420,23,google_home,2024-12-18 06:51:01,2024-12-18 07:29:01,0,
39002,1867,18,google_home,2024-08-08 12:36:16,2024-08-08 12:41:16,1,187
39003,1347,14,mobile_android,2024-12-10 07:54:23,2024-12-10 08:00:23,1,912
39004,1445,20,alexa,2024-12-21 21:10:46,2024-12-21 21:21:46,1,1300
39005,993,8,mobile_android,2024-09-09 14:51:40,2024-09-09 14:54:40,1,1937
39006,381,5,mobile_ios,2024-06-20 08:13:28,2024-06-20 08:40:28,1,808
39007,1257,4,google_home,2024-12-03 03:30:00,2024-12-03 03:41:00,0,
39008,643,18,mobile_android,2024-09-17 23:54:46,2024-09-18 00:03:46,1,467
39009,174,1,mobile_ios,2024-11-02 00:01:21,2024-11-02 00:15:21,0,
39010,2374,4,alexa,2024-07-08 18:43:44,2024-07-08 18:55:44,1,1414
39011,434,8,mobile_ios,2024-12-23 16:24:19,2024-12-23 16:58:19,1,230
39012,562,4,mobile_ios,2024-11-19 23:09:25,2024-11-19 23:23:25,1,1445
39013,1808,25,alexa,2024-11-01 20:23:44,2024-11-01 20:35:44,0,
39014,1825,21,alexa,2024-12-10 00:14:32,2024-12-10 00:27:32,1,410
39015,277,9,mobile_ios,2024-11-01 00:58:55,2024-11-01 01:21:55,1,1698
39016,2614,3,google_home,2024-12-22 03:44:58,2024-12-22 03:46:58,1,1095
39017,947,1,alexa,2024-09-29 03:56:52,2024-09-29 04:08:52,0,
39018,2582,24,alexa,2024-09-01 23:23:37,2024-09-01 23:32:37,1,673
39019,2382,8,google_home,2024-08-01 05:24:27,2024-08-01 05:31:27,1,1068
39020,2218,18,alexa,2024-09-15 23:35:40,2024-09-15 23:38:40,0,
39021,322,24,alexa,2024-11-20 12:41:23,2024-11-20 12:53:23,1,1894
39022,2150,7,mobile_android,2024-07-01 00:48:05,2024-07-01 01:19:05,1,696
39023,826,4,google_home,2024-12-08 16:58:23,2024-12-08 17:09:23,0,
39024,478,20,alexa,2024-11-13 10:38:09,2024-11-13 11:07:09,1,1260
39025,1846,4,alexa,2024-06-19 10:01:32,2024-06-19 10:31:32,0,
39026,1257,2,google_home,2024-06-28 08:09:08,2024-06-28 08:14:08,1,1509
39027,1626,21,mobile_android,2024-08-17 15:37:31,2024-08-17 15:38:31,1,1158
39028,1992,13,google_home,2024-12-29 01:41:57,2024-12-29 01:55:57,0,
39029,2680,8,mobile_ios,2024-12-22 20:28:01,2024-12-22 20:54:01,0,
39030,909,5,google_home,2024-06-26 04:27:42,2024-06-26 04:57:42,1,1203
39031,545,9,mobile_android,2024-11-30 14:30:28,2024-11-30 14:35:28,1,1784
39032,2974,20,alexa,2024-12-13 08:12:18,2024-12-13 08:20:18,0,
39033,1617,4,mobile_ios,2024-12-21 15:49:33,2024-12-21 16:07:33,1,252
39034,2606,16,alexa,2024-11-27 08:25:05,2024-11-27 08:54:05,1,1693
39035,1302,13,google_home,2024-11-11 20:16:02,2024-11-11 20:21:02,0,
39036,879,21,mobile_ios,2024-04-19 13:24:23,2024-04-19 13:31:23,0,
39037,2396,8,mobile_ios,2024-11-10 01:47:27,2024-11-10 01:49:27,0,
39038,1883,5,mobile_ios,2024-11-22 14:21:41,2024-11-22 14:27:41,1,630
39039,2929,20,mobile_ios,2024-12-02 23:03:53,2024-12-02 23:04:53,1,1173
39040,1688,18,mobile_ios,2024-10-01 09:22:50,2024-10-01 09:30:50,1,137
39041,680,18,mobile_android,2024-08-29 14:57:29,2024-08-29 15:32:29,1,497
39042,2937,13,mobile_android,2024-06-17 19:16:35,2024-06-17 19:28:35,1,854
39043,2029,5,mobile_ios,2024-10-07 02:12:02,2024-10-07 02:38:02,0,
39044,1251,19,mobile_android,2024-08-04 13:08:58,2024-08-04 13:11:58,0,
39045,2796,8,google_home,2024-12-11 14:54:24,2024-12-11 14:55:24,1,274
39046,1446,25,google_home,2024-09-11 09:54:15,2024-09-11 09:59:15,1,1876
39047,2504,8,mobile_android,2024-11-24 01:13:16,2024-11-24 01:29:16,1,891
39048,90,3,alexa,2024-12-25 06:47:30,2024-12-25 07:23:30,1,1432
39049,3,25,google_home,2024-08-10 09:07:45,2024-08-10 09:42:45,1,1690
39050,1082,3,mobile_android,2024-09-05 11:46:49,2024-09-05 11:58:49,1,144
39051,1338,16,alexa,2024-10-30 20:04:00,2024-10-30 20:15:00,0,
39052,2623,9,alexa,2024-12-14 06:20:01,2024-12-14 06:29:01,1,1997
39053,979,8,google_home,2024-11-09 19:12:30,2024-11-09 19:42:30,1,745
39054,359,8,alexa,2024-10-14 12:00:32,2024-10-14 12:06:32,1,1269
39055,1228,2,alexa,2024-12-22 23:00:00,2024-12-22 23:07:00,1,1815
39056,2478,9,google_home,2024-11-17 21:17:28,2024-11-17 21:32:28,0,
39057,2146,20,alexa,2024-12-09 11:38:35,2024-12-09 11:40:35,1,1847
39058,745,8,google_home,2024-10-17 12:46:40,2024-10-17 12:49:40,1,1755
39059,1711,19,alexa,2024-02-05 12:27:08,2024-02-05 12:31:08,0,
39060,2781,24,mobile_ios,2024-12-26 19:49:36,2024-12-26 20:03:36,0,
39061,215,2,google_home,2024-09-02 02:44:12,2024-09-02 02:56:12,1,1497
39062,1945,4,google_home,2024-09-22 18:48:10,2024-09-22 19:18:10,1,515
39063,1266,3,google_home,2024-12-25 03:11:45,2024-12-25 03:20:45,1,1223
39064,362,3,alexa,2024-03-22 00:30:50,2024-03-22 00:35:50,1,1287
39065,2666,4,google_home,2024-12-01 05:54:57,2024-12-01 06:03:57,1,463
39066,1804,23,google_home,2024-11-09 01:20:34,2024-11-09 01:53:34,0,
39067,2456,3,alexa,2024-09-22 08:31:14,2024-09-22 08:57:14,1,255
39068,2914,1,mobile_ios,2024-12-27 09:02:51,2024-12-27 09:16:51,0,
39069,1711,21,alexa,2024-12-25 18:57:39,2024-12-25 19:11:39,1,1472
39070,910,9,mobile_ios,2024-10-24 16:16:09,2024-10-24 16:28:09,1,1771
39071,1200,18,alexa,2024-09-18 15:27:04,2024-09-18 15:32:04,0,
39072,736,16,mobile_ios,2024-09-24 09:53:16,2024-09-24 10:06:16,0,
39073,2382,21,google_home,2024-07-22 23:06:02,2024-07-22 23:11:02,0,
39074,1413,14,mobile_android,2024-07-01 23:36:10,2024-07-01 23:53:10,0,
39075,2266,8,alexa,2024-03-08 14:58:27,2024-03-08 15:19:27,0,
39076,2744,7,google_home,2024-11-20 12:26:21,2024-11-20 12:49:21,1,1335
39077,2386,2,alexa,2024-12-11 08:26:20,2024-12-11 08:38:20,0,
39078,406,21,alexa,2024-11-08 22:20:55,2024-11-08 22:34:55,0,
39079,1986,5,mobile_ios,2024-11-22 09:29:41,2024-11-22 09:33:41,0,
39080,2654,18,alexa,2024-11-29 08:01:22,2024-11-29 08:06:22,0,
39081,2352,1,alexa,2024-06-09 10:33:02,2024-06-09 10:39:02,1,713
39082,77,15,mobile_android,2024-10-20 13:34:49,2024-10-20 14:07:49,0,
39083,2990,8,mobile_ios,2024-11-26 21:32:51,2024-11-26 22:05:51,1,1707
39084,282,11,alexa,2024-12-09 12:19:04,2024-12-09 12:37:04,1,1731
39085,1315,8,alexa,2024-11-26 00:50:00,2024-11-26 01:14:00,0,
39086,2046,15,mobile_ios,2024-11-05 18:58:07,2024-11-05 19:11:07,1,1369
39087,596,13,mobile_ios,2024-12-09 17:50:07,2024-12-09 17:54:07,1,1596
39088,1838,18,alexa,2024-12-28 17:39:07,2024-12-28 17:43:07,0,
39089,545,1,mobile_android,2024-12-27 18:10:55,2024-12-27 18:11:55,0,
39090,1780,1,google_home,2024-11-22 05:20:17,2024-11-22 05:25:17,0,
39091,511,2,mobile_ios,2024-03-05 13:20:50,2024-03-05 13:26:50,1,1388
39092,1024,2,mobile_android,2024-12-02 04:02:45,2024-12-02 04:07:45,1,993
39093,1438,1,mobile_ios,2024-12-07 02:04:13,2024-12-07 02:12:13,1,1821
39094,2222,8,alexa,2024-11-26 23:10:02,2024-11-26 23:23:02,1,169
39095,779,23,mobile_ios,2024-12-30 11:32:05,2024-12-30 11:36:05,1,262
39096,2984,7,mobile_ios,2024-08-27 04:29:32,2024-08-27 04:58:32,0,
39097,163,16,google_home,2024-12-11 18:46:12,2024-12-11 18:50:12,1,1719
39098,1091,15,mobile_android,2024-12-22 01:44:22,2024-12-22 01:54:22,1,1421
39099,1333,16,alexa,2024-12-01 03:21:53,2024-12-01 04:02:53,1,674
39100,1344,10,alexa,2024-11-25 05:08:50,2024-11-25 05:24:50,0,
39101,410,17,google_home,2024-07-14 11:53:31,2024-07-14 11:56:31,0,
39102,1801,9,alexa,2024-08-15 18:35:50,2024-08-15 18:54:50,0,
39103,2344,24,mobile_ios,2024-11-05 04:25:00,2024-11-05 04:59:00,1,742
39104,1305,18,mobile_android,2024-06-15 09:09:19,2024-06-15 09:22:19,0,
39105,975,8,google_home,2024-07-18 22:35:37,2024-07-18 22:36:37,1,844
39106,1205,24,google_home,2024-08-28 07:27:03,2024-08-28 07:39:03,1,569
39107,433,3,alexa,2024-07-23 06:39:23,2024-07-23 06:46:23,0,
39108,1740,13,google_home,2024-12-21 20:36:36,2024-12-21 20:44:36,0,
39109,2920,15,alexa,2024-12-25 09:37:01,2024-12-25 09:39:01,0,
39110,1915,14,alexa,2024-12-20 16:39:44,2024-12-20 16:50:44,1,822
39111,142,18,google_home,2024-10-30 02:03:48,2024-10-30 02:06:48,1,102
39112,2325,25,mobile_ios,2024-12-04 17:54:41,2024-12-04 18:10:41,0,
39113,2911,25,google_home,2024-11-15 14:42:37,2024-11-15 14:44:37,1,1870
39114,1782,5,mobile_ios,2024-08-28 04:05:31,2024-08-28 04:33:31,1,404
39115,1145,25,mobile_android,2024-10-05 16:56:50,2024-10-05 17:15:50,1,1120
39116,2350,1,mobile_ios,2024-08-08 14:03:30,2024-08-08 14:06:30,0,
39117,993,6,mobile_android,2024-11-14 02:18:12,2024-11-14 02:23:12,0,
39118,2763,19,mobile_ios,2024-12-23 22:37:02,2024-12-23 22:59:02,0,
39119,2035,18,alexa,2024-11-04 04:57:57,2024-11-04 05:08:57,1,103
39120,900,8,alexa,2024-11-27 06:04:08,2024-11-27 06:09:08,0,
39121,1024,15,mobile_android,2024-06-02 13:44:39,2024-06-02 13:51:39,1,1705
39122,275,15,mobile_android,2024-11-11 23:45:00,2024-11-12 00:04:00,1,544
39123,1670,15,mobile_ios,2024-12-16 12:39:58,2024-12-16 12:41:58,1,1810
39124,2306,18,google_home,2024-12-10 01:59:36,2024-12-10 02:00:36,1,1170
39125,1994,9,alexa,2024-10-12 17:37:19,2024-10-12 17:49:19,0,
39126,2297,8,google_home,2024-03-04 23:28:51,2024-03-04 23:50:51,1,1175
39127,1780,8,google_home,2024-12-23 05:24:52,2024-12-23 05:42:52,1,415
39128,2765,11,alexa,2024-06-01 15:58:55,2024-06-01 16:03:55,1,1044
39129,2910,16,alexa,2024-12-16 09:37:14,2024-12-16 09:48:14,0,
39130,1678,3,google_home,2024-10-09 20:04:59,2024-10-09 20:12:59,0,
39131,213,21,alexa,2024-12-02 04:28:09,2024-12-02 04:33:09,0,
39132,1544,1,google_home,2024-06-21 02:40:00,2024-06-21 02:45:00,0,
39133,2839,19,mobile_ios,2024-09-02 04:49:45,2024-09-02 04:54:45,0,
39134,2275,15,alexa,2024-10-24 10:48:12,2024-10-24 10:52:12,0,
39135,2316,13,google_home,2024-01-17 01:02:42,2024-01-17 01:14:42,0,
39136,2913,8,google_home,2024-03-07 23:20:04,2024-03-07 23:25:04,0,
39137,1461,21,mobile_ios,2024-11-25 03:46:21,2024-11-25 03:52:21,0,
39138,1779,2,alexa,2024-10-24 01:20:15,2024-10-24 01:22:15,0,
39139,974,16,alexa,2024-08-08 18:57:14,2024-08-08 19:14:14,0,
39140,26,17,mobile_android,2024-11-19 22:23:23,2024-11-19 22:31:23,0,
39141,2815,15,mobile_android,2024-12-18 02:39:32,2024-12-18 02:48:32,1,648
39142,512,7,google_home,2024-07-26 04:37:28,2024-07-26 04:42:28,1,1011
39143,887,12,alexa,2024-04-05 18:43:45,2024-04-05 18:54:45,0,
39144,2761,21,google_home,2024-11-27 14:06:40,2024-11-27 14:10:40,0,
39145,321,22,google_home,2024-12-20 17:31:15,2024-12-20 17:42:15,0,
39146,1578,18,alexa,2024-10-05 16:38:35,2024-10-05 16:53:35,0,
39147,1063,3,mobile_android,2024-07-19 19:01:25,2024-07-19 19:04:25,1,955
39148,2304,17,mobile_ios,2024-09-04 07:46:03,2024-09-04 08:01:03,1,345
39149,421,25,alexa,2024-10-26 09:19:22,2024-10-26 10:00:22,1,1859
39150,1093,16,alexa,2024-04-03 15:47:09,2024-04-03 16:02:09,1,1534
39151,713,23,mobile_ios,2024-11-24 19:07:21,2024-11-24 19:15:21,0,
39152,2869,1,mobile_android,2024-11-04 06:40:28,2024-11-04 06:42:28,1,681
39153,2780,21,mobile_android,2024-12-19 08:09:39,2024-12-19 08:30:39,1,314
39154,981,2,alexa,2024-04-07 13:18:52,2024-04-07 13:25:52,0,
39155,630,15,alexa,2024-11-28 10:32:18,2024-11-28 10:37:18,0,
39156,2303,19,mobile_ios,2024-11-25 09:45:23,2024-11-25 09:50:23,1,1436
39157,2765,25,alexa,2024-08-06 06:56:12,2024-08-06 06:59:12,0,
39158,277,20,mobile_ios,2024-09-23 02:07:49,2024-09-23 02:08:49,0,
39159,2508,8,google_home,2024-11-19 01:45:34,2024-11-19 01:53:34,0,
39160,551,5,mobile_android,2024-09-22 16:32:10,2024-09-22 16:43:10,1,1163
39161,1483,2,alexa,2024-12-16 04:32:55,2024-12-16 04:42:55,0,
39162,1733,7,google_home,2024-08-31 12:12:34,2024-08-31 12:25:34,1,246
39163,2729,12,mobile_android,2024-08-15 23:18:22,2024-08-15 23:32:22,1,1352
39164,220,25,alexa,2024-09-10 19:05:11,2024-09-10 19:20:11,1,781
39165,1787,8,google_home,2024-08-10 14:16:31,2024-08-10 14:52:31,1,746
39166,75,21,mobile_android,2024-11-20 17:28:35,2024-11-20 17:55:35,1,1671
39167,489,13,google_home,2024-05-23 08:30:07,2024-05-23 08:41:07,1,1214
39168,2678,8,alexa,2024-09-04 03:33:49,2024-09-04 03:41:49,0,
39169,410,21,google_home,2024-05-26 10:50:19,2024-05-26 11:00:19,1,735
39170,2136,8,alexa,2024-10-28 05:36:28,2024-10-28 05:38:28,0,
39171,1229,22,alexa,2024-06-08 11:59:36,2024-06-08 12:11:36,1,390
39172,1760,18,alexa,2024-02-17 22:08:31,2024-02-17 22:18:31,0,
39173,313,8,google_home,2024-06-05 04:18:14,2024-06-05 04:42:14,0,
39174,1336,21,alexa,2024-11-10 21:45:09,2024-11-10 21:50:09,1,541
39175,1815,25,alexa,2024-08-30 19:01:17,2024-08-30 19:10:17,1,747
39176,65,5,mobile_android,2024-11-15 23:22:14,2024-11-15 23:23:14,0,
39177,1670,17,mobile_ios,2024-12-06 21:25:45,2024-12-06 21:38:45,0,
39178,2840,7,mobile_ios,2024-07-22 10:51:16,2024-07-22 11:13:16,1,1718
39179,1523,16,alexa,2024-08-20 07:39:16,2024-08-20 07:49:16,0,
39180,814,24,google_home,2024-09-01 04:34:43,2024-09-01 04:57:43,1,1959
39181,43,16,alexa,2024-12-10 11:50:17,2024-12-10 12:23:17,1,672
39182,2201,2,alexa,2024-11-16 21:12:34,2024-11-16 21:26:34,1,1443
39183,2486,13,alexa,2024-10-29 12:40:49,2024-10-29 13:02:49,1,1750
39184,968,21,google_home,2024-12-18 16:46:41,2024-12-18 17:01:41,1,1568
39185,1051,19,alexa,2024-12-27 03:54:16,2024-12-27 03:59:16,0,
39186,1880,7,mobile_android,2024-02-10 04:21:01,2024-02-10 04:26:01,1,1906
39187,2013,3,google_home,2024-09-14 05:03:12,2024-09-14 05:09:12,1,1241
39188,1326,21,alexa,2024-12-02 11:03:45,2024-12-02 11:18:45,0,
39189,2530,15,mobile_ios,2024-11-09 11:28:11,2024-11-09 11:46:11,1,1811
39190,1051,3,alexa,2024-12-10 20:14:27,2024-12-10 20:57:27,1,1660
39191,2128,2,google_home,2024-12-19 20:04:29,2024-12-19 20:06:29,1,1995
39192,2552,4,google_home,2024-12-20 12:18:55,2024-12-20 12:29:55,1,1064
39193,1152,19,mobile_ios,2024-02-29 11:31:36,2024-02-29 11:45:36,1,704
39194,2979,9,mobile_ios,2024-06-09 08:09:45,2024-06-09 08:17:45,1,1560
39195,2729,3,mobile_android,2024-08-17 22:49:11,2024-08-17 23:30:11,0,
39196,431,2,mobile_android,2024-06-26 17:51:41,2024-06-26 17:56:41,1,548
39197,1637,19,google_home,2024-05-24 02:56:17,2024-05-24 03:07:17,1,1801
39198,345,4,mobile_ios,2024-10-30 17:33:15,2024-10-30 17:46:15,1,678
39199,1389,20,alexa,2024-10-08 15:34:29,2024-10-08 15:47:29,0,
39200,545,9,mobile_android,2024-12-01 04:10:20,2024-12-01 04:36:20,1,487
39201,2259,7,mobile_ios,2024-07-05 06:39:30,2024-07-05 06:44:30,1,579
39202,2711,3,google_home,2024-03-14 13:42:44,2024-03-14 13:47:44,1,2000
39203,1592,8,mobile_ios,2024-12-10 13:32:22,2024-12-10 13:40:22,1,1371
39204,836,15,alexa,2024-11-22 06:44:37,2024-11-22 07:26:37,1,1798
39205,1202,5,alexa,2024-08-12 05:43:18,2024-08-12 06:14:18,1,1582
39206,2080,3,alexa,2024-10-16 16:13:23,2024-10-16 16:18:23,1,222
39207,1319,2,google_home,2024-12-11 19:31:26,2024-12-11 19:35:26,1,1390
39208,2335,15,alexa,2024-11-21 06:15:21,2024-11-21 06:55:21,0,
39209,2945,20,google_home,2024-10-10 01:09:15,2024-10-10 01:37:15,1,655
39210,1386,7,alexa,2024-11-07 19:28:05,2024-11-07 19:49:05,1,1931
39211,2355,1,google_home,2024-12-09 17:07:05,2024-12-09 17:20:05,0,
39212,41,15,google_home,2024-10-19 20:19:13,2024-10-19 20:28:13,0,
39213,463,21,mobile_android,2024-06-06 02:03:05,2024-06-06 02:09:05,0,
39214,944,13,alexa,2024-09-23 02:58:48,2024-09-23 03:39:48,1,1465
39215,1013,21,mobile_ios,2024-11-29 11:40:14,2024-11-29 11:53:14,1,1244
39216,919,19,mobile_ios,2024-12-04 17:50:01,2024-12-04 18:16:01,1,216
39217,2663,22,mobile_android,2024-06-10 11:41:40,2024-06-10 11:55:40,1,1383
39218,1285,2,mobile_android,2024-09-07 00:57:22,2024-09-07 00:59:22,0,
39219,1258,15,google_home,2024-11-11 14:41:15,2024-11-11 14:42:15,1,334
39220,2958,13,mobile_android,2024-11-26 04:04:56,2024-11-26 04:47:56,1,1580
39221,1981,20,mobile_ios,2024-09-13 09:05:51,2024-09-13 09:06:51,0,
39222,1660,8,alexa,2024-06-12 04:25:17,2024-06-12 04:29:17,0,
39223,919,18,mobile_ios,2024-12-04 18:43:24,2024-12-04 18:49:24,1,616
39224,661,24,google_home,2024-06-08 06:31:19,2024-06-08 06:39:19,0,
39225,1964,11,mobile_ios,2024-04-28 23:35:54,2024-04-28 23:54:54,0,
39226,1563,15,alexa,2024-12-25 17:31:37,2024-12-25 17:35:37,1,443
39227,1698,15,mobile_android,2024-07-18 02:18:51,2024-07-18 03:02:51,1,668
39228,2920,20,alexa,2024-11-02 13:23:45,2024-11-02 13:28:45,0,
39229,1383,8,mobile_ios,2024-09-04 05:57:59,2024-09-04 06:17:59,1,916
39230,673,1,google_home,2024-12-24 16:45:13,2024-12-24 17:07:13,1,1742
39231,72,15,alexa,2024-10-07 17:03:43,2024-10-07 17:15:43,0,
39232,2005,17,mobile_ios,2024-04-24 15:06:55,2024-04-24 15:10:55,1,1747
39233,855,20,alexa,2024-09-17 07:43:55,2024-09-17 07:48:55,1,1791
39234,1077,9,alexa,2024-06-07 18:09:28,2024-06-07 18:33:28,1,1133
39235,677,25,google_home,2024-11-15 08:23:15,2024-11-15 08:36:15,1,1909
39236,1056,22,google_home,2024-09-26 21:16:37,2024-09-26 21:19:37,1,196
39237,1308,7,mobile_ios,2024-08-16 23:58:25,2024-08-17 00:09:25,0,
39238,446,21,mobile_android,2024-07-26 22:36:04,2024-07-26 22:47:04,1,1937
39239,633,19,mobile_ios,2024-10-08 04:02:20,2024-10-08 04:17:20,0,
39240,2131,3,google_home,2024-02-07 21:18:49,2024-02-07 21:23:49,1,1384
39241,2334,20,mobile_android,2024-08-06 14:25:18,2024-08-06 14:44:18,0,
39242,1227,7,mobile_ios,2024-10-22 18:35:37,2024-10-22 18:50:37,0,
39243,2634,9,google_home,2024-11-25 23:36:43,2024-11-26 00:04:43,1,384
39244,2110,24,alexa,2024-04-14 09:07:30,2024-04-14 09:19:30,0,
39245,214,3,mobile_android,2024-11-29 08:58:25,2024-11-29 09:16:25,1,580
39246,222,4,mobile_android,2024-11-22 16:04:27,2024-11-22 16:16:27,1,1677
39247,1422,8,google_home,2024-12-15 15:04:38,2024-12-15 15:22:38,0,
39248,630,4,alexa,2024-10-03 08:51:19,2024-10-03 08:56:19,0,
39249,280,21,alexa,2024-08-27 18:57:29,2024-08-27 19:09:29,1,468
39250,2979,2,mobile_ios,2024-11-03 12:30:39,2024-11-03 12:50:39,1,296
39251,2163,18,google_home,2024-10-13 08:20:22,2024-10-13 08:22:22,1,1532
39252,1689,8,alexa,2024-09-19 04:53:34,2024-09-19 05:00:34,0,
39253,815,10,google_home,2024-12-23 19:39:12,2024-12-23 19:44:12,1,1843
39254,1271,4,mobile_android,2024-12-31 04:05:05,2024-12-31 04:17:05,0,
39255,322,8,alexa,2024-12-03 23:38:44,2024-12-03 23:53:44,1,1594
39256,1211,2,mobile_ios,2024-07-18 10:20:48,2024-07-18 10:32:48,1,214
39257,2083,9,alexa,2024-10-19 22:27:06,2024-10-19 22:31:06,0,
39258,2600,12,alexa,2024-05-10 12:38:31,2024-05-10 12:48:31,0,
39259,1911,9,google_home,2024-11-28 13:43:01,2024-11-28 13:56:01,0,
39260,2232,3,google_home,2024-11-23 20:12:51,2024-11-23 20:13:51,1,579
39261,552,14,mobile_ios,2024-10-28 10:40:45,2024-10-28 10:49:45,0,
39262,879,24,mobile_ios,2024-12-18 01:41:05,2024-12-18 02:02:05,0,
39263,920,21,alexa,2024-09-08 04:23:52,2024-09-08 04:48:52,1,205
39264,2114,6,google_home,2024-12-13 00:21:57,2024-12-13 01:00:57,1,1984
39265,2404,13,mobile_android,2024-11-08 03:52:48,2024-11-08 03:55:48,0,
39266,1597,18,alexa,2024-11-14 18:25:42,2024-11-14 18:31:42,1,300
39267,1152,17,mobile_ios,2024-08-13 09:15:13,2024-08-13 09:30:13,1,1796
39268,1612,12,google_home,2024-07-16 11:25:26,2024-07-16 11:43:26,0,
39269,376,7,google_home,2024-09-11 03:03:37,2024-09-11 03:16:37,1,284
39270,2381,17,alexa,2024-12-25 06:37:08,2024-12-25 07:16:08,1,271
39271,2853,8,google_home,2024-09-04 09:56:48,2024-09-04 09:58:48,0,
39272,2183,15,mobile_android,2024-10-04 04:58:51,2024-10-04 05:17:51,1,1897
39273,218,22,mobile_ios,2024-06-28 16:27:11,2024-06-28 16:32:11,0,
39274,894,1,google_home,2024-07-25 21:00:47,2024-07-25 21:43:47,0,
39275,1730,2,google_home,2024-10-02 16:41:21,2024-10-02 17:03:21,1,1193
39276,1305,25,mobile_android,2024-02-22 12:26:45,2024-02-22 12:31:45,1,696
39277,682,21,mobile_ios,2024-11-06 21:37:16,2024-11-06 21:50:16,0,
39278,2882,3,mobile_android,2024-09-14 22:12:41,2024-09-14 22:40:41,0,
39279,2372,2,mobile_ios,2024-12-31 02:57:15,2024-12-31 03:07:15,0,
39280,2234,1,mobile_ios,2024-12-09 07:12:34,2024-12-09 07:14:34,1,1890
39281,2316,3,google_home,2024-05-08 02:16:07,2024-05-08 02:37:07,0,
39282,2482,13,mobile_ios,2024-07-28 23:34:41,2024-07-28 23:43:41,0,
39283,2479,3,mobile_ios,2024-04-29 14:37:25,2024-04-29 14:45:25,1,236
