click_id,impression_id,campaign_id,user_id,neighborhood_id,device_type,click_position,landing_page_url,is_conversion,created_at
4160,27144,73,3432,45,Mobile,cta_button,https://nelson-cabrera.com/,False,2025-08-10 19:44:37
4161,47529,108,1640,5,Mobile,headline,http://barry.com/,False,2025-03-21 19:23:30
4162,49643,103,3892,39,Tablet,description,http://www.smith.com/,False,2025-08-20 08:13:32
4163,40396,41,4117,14,Mobile,cta_button,http://tucker.com/,False,2025-09-02 05:29:20
4164,1813,7,3695,47,Desktop,headline,https://www.jones.net/,False,2025-04-18 08:57:33
4165,19491,33,4538,28,Tablet,image,https://www.taylor-wise.net/,False,2025-04-18 13:48:08
4166,24485,15,727,24,Mobile,description,http://castillo.com/,False,2025-09-28 08:18:55
4167,1138,125,3914,43,Tablet,cta_button,https://parks-brown.com/,False,2025-03-11 18:05:18
4168,6421,43,1117,43,Tablet,image,http://www.horton.biz/,False,2025-07-20 13:44:37
4169,47378,18,4428,49,Desktop,image,https://vargas.com/,False,2025-06-16 22:11:35
4170,37463,8,3460,2,Mobile,headline,https://www.robinson.com/,False,2025-02-25 11:31:04
4171,30997,24,1618,49,Tablet,cta_button,http://kim.com/,False,2025-08-20 08:10:19
4172,48930,16,181,5,Desktop,cta_button,http://carlson-dean.com/,False,2025-03-02 17:57:34
4173,49094,99,4160,27,Desktop,cta_button,https://www.gonzales.com/,False,2025-01-13 06:01:56
4174,25070,128,455,24,Mobile,image,https://keller.com/,False,2025-03-21 09:08:34
4175,16342,4,2450,50,Tablet,description,https://garner.info/,False,2025-06-12 11:33:22
4176,13680,100,3852,5,Tablet,description,https://andrews-wilson.net/,False,2025-05-27 05:51:33
4177,45192,89,4397,18,Mobile,headline,http://www.allison.net/,False,2025-08-08 16:23:36
4178,18705,137,2904,35,Desktop,headline,https://duncan.com/,False,2025-01-26 09:20:32
4179,3980,61,2275,6,Desktop,image,http://www.ramirez.com/,False,2025-02-25 16:13:51
4180,29994,165,2396,32,Tablet,description,http://wilson.com/,False,2025-06-13 21:52:50
4181,5682,90,3146,21,Tablet,headline,https://www.mckenzie-martinez.biz/,False,2025-10-18 21:12:59
4182,10592,28,1071,20,Desktop,image,http://www.ball-cunningham.com/,True,2025-10-15 19:41:11
4183,2354,109,4987,25,Desktop,image,https://www.vasquez.com/,False,2025-02-24 13:48:09
4184,5623,43,1318,2,Tablet,headline,https://klein-norman.net/,False,2025-07-13 09:55:04
4185,47438,11,1873,10,Desktop,image,https://perry.net/,False,2025-09-21 21:36:57
4186,19709,140,39,2,Desktop,cta_button,http://www.roberts.com/,False,2025-02-14 02:32:22
4187,28029,83,4868,18,Tablet,headline,http://walker-velasquez.info/,False,2025-06-15 22:44:31
4188,33425,1,3784,32,Desktop,cta_button,https://sharp-ponce.com/,False,2025-03-12 18:54:45
4189,40561,49,4561,41,Desktop,cta_button,https://www.aguirre.info/,True,2025-07-21 18:56:20
4190,46804,116,3384,18,Mobile,cta_button,http://gonzalez.biz/,False,2025-08-08 21:28:37
4191,35630,182,2504,13,Tablet,description,https://schultz.com/,False,2025-08-03 21:21:53
4192,24618,30,4857,1,Mobile,description,https://roberts-carroll.com/,False,2025-02-19 08:14:14
4193,40972,90,4488,15,Desktop,headline,http://hill.com/,False,2025-10-07 08:08:43
4194,45872,48,1174,31,Mobile,image,http://www.oconnor.com/,True,2025-06-24 20:06:41
4195,39787,190,2723,46,Mobile,headline,https://fields-coleman.com/,False,2025-06-20 07:09:46
4196,11408,176,4355,23,Mobile,cta_button,https://www.beasley.com/,False,2025-04-07 21:16:22
4197,39196,125,3071,21,Mobile,description,https://www.anderson-berg.com/,False,2025-02-23 09:01:35
4198,13706,24,1458,22,Tablet,image,https://adkins.com/,False,2025-09-23 08:07:44
4199,33111,179,2687,16,Desktop,image,http://graham.net/,False,2025-08-11 17:22:04
4200,18984,24,2448,43,Tablet,headline,http://www.jones-kennedy.net/,False,2025-08-21 18:59:42
4201,34232,81,2977,13,Mobile,headline,https://www.martinez.org/,False,2025-05-02 08:38:22
4202,1714,172,4098,5,Mobile,headline,http://www.mason.net/,False,2025-09-20 14:53:57
4203,29777,126,285,30,Mobile,description,https://www.cole.com/,False,2025-09-25 15:04:05
4204,24526,164,1524,11,Tablet,headline,http://tate-turner.com/,False,2025-11-23 12:51:04
4205,40589,81,1602,40,Mobile,image,http://sellers.org/,False,2025-03-15 17:50:06
4206,38568,76,2385,16,Mobile,headline,https://www.lane-jones.info/,False,2025-06-21 19:55:06
4207,36797,73,618,7,Tablet,cta_button,http://www.campbell.info/,True,2025-08-09 20:29:43
4208,26293,151,2367,33,Desktop,cta_button,http://www.shaw.com/,False,2025-03-22 20:56:07
4209,42403,196,1536,21,Desktop,description,http://www.good.com/,False,2025-08-01 10:39:38
4210,22195,104,4845,21,Tablet,image,http://www.jenkins-davis.com/,False,2025-03-04 11:20:43
4211,8461,55,1931,28,Mobile,description,http://www.mitchell.com/,False,2025-08-03 20:22:16
4212,30594,79,1523,6,Tablet,cta_button,http://macdonald.com/,False,2025-04-24 20:57:05
4213,48944,6,96,43,Tablet,image,http://www.bennett-smith.net/,False,2025-04-18 05:37:50
4214,3728,154,2104,8,Desktop,description,https://oconnell.org/,False,2025-08-17 20:35:44
4215,44159,20,3408,33,Mobile,description,https://www.morales-douglas.com/,False,2025-06-30 12:43:41
4216,17550,13,4117,14,Mobile,description,http://wood-lowe.com/,False,2025-01-13 07:57:45
4217,34855,76,4529,12,Desktop,headline,http://www.thomas.info/,False,2025-06-29 08:56:27
4218,20617,62,4140,23,Desktop,image,https://www.hughes.com/,False,2025-09-12 23:35:21
4219,45553,130,3905,44,Tablet,cta_button,http://www.butler.com/,False,2025-07-29 11:56:36
4220,13339,6,1583,30,Mobile,image,https://wallace.org/,False,2025-04-15 22:01:39
4221,21333,49,1986,4,Mobile,description,https://smith.biz/,False,2025-07-22 17:52:22
4222,43369,44,3679,30,Tablet,headline,https://www.lam.info/,False,2025-09-06 17:59:22
4223,9797,185,543,4,Desktop,headline,https://www.madden-gomez.biz/,False,2025-04-08 21:16:18
4224,1065,82,4495,29,Mobile,headline,https://www.taylor.com/,False,2025-09-25 16:46:07
4225,24335,8,4233,23,Tablet,cta_button,http://www.wang-ellison.com/,True,2025-02-28 20:37:48
4226,22200,174,4137,5,Tablet,headline,http://www.banks.com/,False,2025-09-14 21:10:51
4227,35648,15,1376,34,Desktop,image,http://www.cruz.biz/,False,2025-09-29 16:56:16
4228,19641,51,3768,32,Tablet,image,http://kemp.net/,False,2025-09-06 21:08:23
4229,9666,127,3654,9,Desktop,image,http://hart.com/,False,2025-10-02 09:03:06
4230,10445,22,2247,16,Tablet,headline,https://www.phillips-meadows.net/,True,2025-07-17 23:37:11
4231,24511,130,4845,21,Tablet,cta_button,http://www.montoya.info/,False,2025-07-24 19:47:45
4232,20952,127,3777,17,Tablet,cta_button,https://www.chen-anthony.com/,False,2025-09-25 17:08:42
4233,49704,151,1632,39,Mobile,description,http://joseph.info/,False,2025-03-02 23:13:37
4234,45741,64,1813,8,Desktop,cta_button,http://www.lynch.info/,False,2025-09-24 19:50:27
4235,24088,166,3803,42,Tablet,headline,http://www.brock.com/,False,2025-04-29 07:41:16
4236,39143,53,4177,26,Desktop,cta_button,https://castillo.com/,False,2025-06-18 19:30:04
4237,38823,152,2973,41,Mobile,headline,http://jones.org/,False,2025-03-30 05:49:06
4238,6915,81,3570,39,Desktop,headline,http://www.sharp-page.com/,False,2025-03-23 21:45:44
4239,19281,151,866,46,Mobile,headline,http://perez.com/,False,2025-03-09 13:16:17
4240,15503,177,2645,10,Desktop,headline,http://www.perry.com/,False,2025-10-08 20:57:24
4241,28635,134,1138,31,Desktop,image,http://taylor-anderson.com/,False,2025-04-22 07:19:40
4242,17300,31,4010,22,Tablet,description,http://juarez.com/,False,2025-04-05 18:07:23
4243,33470,119,3138,38,Desktop,headline,http://white.com/,True,2025-04-10 08:17:22
4244,25576,194,3503,25,Mobile,headline,http://munoz.com/,False,2025-09-11 15:50:33
4245,8465,171,543,4,Desktop,description,https://english.com/,False,2025-03-22 10:51:19
4246,25762,74,3550,41,Desktop,description,http://www.snyder-wu.com/,False,2025-07-20 21:33:32
4247,8392,145,973,2,Desktop,cta_button,https://gould.com/,False,2025-06-24 09:14:14
4248,1788,187,2595,7,Tablet,headline,http://www.yates.org/,False,2025-02-03 21:37:21
4249,27143,114,1924,49,Mobile,image,https://yang-lowe.org/,False,2025-04-06 22:16:18
4250,49957,149,1728,8,Tablet,cta_button,http://www.walker.com/,False,2025-08-22 05:18:47
4251,18054,100,272,34,Mobile,description,https://marshall-browning.info/,True,2025-05-20 18:03:01
4252,12695,186,1776,22,Mobile,headline,http://williams.com/,True,2025-03-31 09:17:00
4253,11163,76,3281,15,Mobile,image,http://soto.net/,False,2025-08-13 21:17:47
4254,49615,120,1033,2,Desktop,headline,http://www.ford-mcmillan.biz/,False,2025-03-13 03:17:36
4255,24430,71,1571,42,Mobile,description,https://cole-davis.info/,False,2025-06-27 20:39:07
4256,10690,26,3017,34,Desktop,cta_button,http://salas-underwood.com/,False,2025-05-01 21:31:24
4257,41531,124,4934,16,Tablet,image,http://walker.com/,False,2025-08-09 20:05:58
4258,28025,19,3214,39,Mobile,headline,http://white.org/,False,2025-07-20 21:23:36
4259,21838,130,336,29,Desktop,description,http://www.harris-tate.info/,False,2025-07-25 01:38:08
4260,37817,151,3949,35,Tablet,description,http://www.white.net/,False,2025-03-24 08:22:21
4261,410,68,1088,11,Desktop,headline,https://www.smith-lin.com/,False,2025-07-06 16:07:32
4262,42550,23,1270,40,Desktop,headline,http://www.singleton.com/,False,2025-02-11 20:54:38
4263,48770,109,2138,11,Desktop,description,https://www.young.info/,False,2025-02-19 21:44:08
4264,39204,141,3609,6,Mobile,image,https://www.morton.org/,False,2025-03-06 20:28:59
4265,32620,157,1088,11,Desktop,description,https://www.bennett.com/,False,2025-01-24 05:29:54
4266,17308,66,4762,36,Mobile,image,https://www.martinez.com/,False,2025-03-15 09:04:24
4267,14764,5,3352,40,Desktop,description,http://www.hall-hall.com/,False,2025-09-13 05:53:02
4268,18471,125,3877,41,Mobile,headline,https://castillo.com/,False,2025-02-08 13:49:16
4269,21396,55,4720,26,Tablet,cta_button,http://www.donovan.com/,False,2025-09-08 08:22:46
4270,16646,84,3885,23,Tablet,image,http://www.fields.com/,False,2025-07-06 10:36:30
4271,10198,63,10,13,Mobile,headline,https://brown.net/,False,2025-07-21 09:29:52
4272,10117,133,4683,7,Tablet,cta_button,http://may-orozco.org/,True,2025-01-29 20:10:58
4273,28603,156,4588,35,Desktop,description,https://manning.com/,False,2025-07-20 13:09:42
4274,41503,135,151,43,Tablet,image,https://www.johnson.com/,False,2025-06-30 10:16:29
4275,16834,45,1176,9,Desktop,cta_button,https://www.porter.info/,False,2025-08-10 09:45:27
4276,23587,104,3170,27,Mobile,cta_button,http://jones.com/,True,2025-02-11 17:17:21
4277,44116,130,144,12,Desktop,description,http://orr-collins.net/,False,2025-07-25 21:38:16
4278,10141,104,3795,49,Desktop,image,https://coleman.net/,False,2025-03-16 18:57:21
4279,45536,98,2409,35,Mobile,image,http://barker.biz/,False,2025-08-28 10:41:01
4280,38180,54,2139,5,Mobile,image,http://www.barber.com/,False,2025-01-01 16:13:18
4281,33104,158,3768,32,Tablet,image,http://thomas.info/,False,2025-05-26 07:44:38
4282,40701,37,3334,34,Tablet,cta_button,http://mcpherson-mccarty.com/,False,2025-01-05 14:26:55
4283,16562,22,2898,35,Desktop,headline,http://evans.org/,False,2025-07-15 13:04:55
4284,3814,128,1263,32,Mobile,cta_button,https://www.turner.com/,True,2025-03-16 21:56:59
4285,31600,80,2889,29,Tablet,description,https://www.floyd.com/,False,2025-03-09 17:58:18
4286,44284,92,3632,50,Tablet,headline,https://www.buckley-greene.com/,False,2025-07-06 21:43:03
4287,24799,182,1509,7,Tablet,description,https://bryant.org/,False,2025-07-17 23:55:43
4288,36010,137,138,40,Desktop,headline,https://douglas.com/,False,2025-01-24 13:54:35
4289,2188,35,3166,46,Mobile,description,http://weber.biz/,False,2025-06-02 01:36:22
4290,8787,3,4859,7,Desktop,image,https://www.smith.com/,False,2025-04-25 18:43:19
4291,13424,135,168,17,Mobile,headline,https://www.glass.net/,False,2025-06-22 10:18:46
4292,11835,80,2031,20,Mobile,cta_button,http://brown.com/,False,2025-03-11 10:31:34
4293,934,178,4446,28,Tablet,headline,http://www.jones.com/,False,2025-06-13 05:36:45
4294,28481,187,419,8,Desktop,cta_button,https://holder-bell.com/,False,2025-02-06 13:07:33
4295,21385,5,1385,13,Mobile,description,https://reynolds.com/,False,2025-09-13 10:33:17
4296,2128,161,2896,11,Tablet,cta_button,http://www.mayo.org/,False,2025-09-15 09:46:06
4297,46425,141,316,13,Mobile,headline,http://peterson.com/,False,2025-03-05 21:23:15
4298,10501,4,2824,8,Desktop,image,https://www.turner.info/,False,2025-06-12 08:43:41
4299,41253,78,150,40,Desktop,description,https://www.baker.com/,True,2025-03-23 21:11:46
4300,27905,192,3724,47,Tablet,description,http://www.johnston.com/,False,2025-07-17 19:00:27
4301,2855,14,2177,23,Mobile,description,http://hendrix-johnson.com/,True,2025-02-25 19:09:32
4302,20699,195,3170,27,Mobile,headline,http://gardner.biz/,True,2025-01-23 08:53:12
4303,47375,175,4166,8,Tablet,cta_button,http://www.olsen.com/,False,2025-01-26 17:12:24
4304,26262,66,153,33,Tablet,cta_button,http://colon.com/,False,2025-03-13 20:05:04
4305,2854,29,920,2,Desktop,image,http://whitaker.com/,False,2025-01-16 03:32:22
4306,20082,52,2495,1,Mobile,cta_button,https://www.sanders.com/,False,2025-02-27 06:42:50
4307,10017,182,3161,44,Desktop,cta_button,http://www.hernandez-lewis.com/,True,2025-06-21 07:08:18
4308,29960,30,3782,40,Tablet,headline,http://miller-malone.com/,False,2025-03-02 10:47:44
4309,10963,100,2353,36,Desktop,headline,http://kemp-green.biz/,False,2025-05-30 06:49:19
4310,20275,145,1528,35,Mobile,image,https://wise.com/,False,2025-06-26 09:12:51
4311,11776,199,3126,20,Tablet,headline,https://jones-medina.com/,False,2025-03-13 20:20:24
4312,7903,14,280,17,Mobile,headline,https://www.sanchez.com/,False,2025-02-09 15:44:01
4313,12992,182,3802,30,Desktop,description,https://www.pierce.org/,False,2025-08-06 19:25:04
4314,31246,92,4848,26,Mobile,cta_button,http://martin.org/,False,2025-07-13 11:06:50
4315,19811,54,775,28,Mobile,cta_button,http://www.ramirez.com/,False,2025-01-05 20:06:28
4316,1201,31,4679,7,Mobile,image,http://www.rodriguez.com/,True,2025-04-13 11:50:42
4317,38685,155,3597,16,Tablet,cta_button,https://soto.com/,True,2025-08-20 08:17:20
4318,2897,84,3808,30,Tablet,headline,https://casey-brooks.com/,False,2025-07-05 20:12:57
4319,7805,39,3866,27,Tablet,description,https://bender.com/,False,2025-05-20 15:47:44
4320,26352,57,1589,19,Mobile,headline,https://hudson.com/,True,2025-08-14 18:55:32
4321,20755,48,4515,37,Mobile,headline,https://www.robinson-palmer.com/,False,2025-06-16 09:49:25
4322,5026,49,59,35,Desktop,cta_button,https://blake-smith.com/,False,2025-07-03 10:32:00
4323,43856,170,3923,24,Desktop,image,http://www.farrell.com/,True,2025-07-28 07:30:25
4324,39490,134,3523,21,Desktop,description,http://www.walker.com/,False,2025-04-19 19:39:05
4325,17774,163,487,7,Tablet,image,http://thornton.info/,False,2025-09-30 14:31:40
4326,25689,127,4737,27,Desktop,description,https://www.cruz.com/,False,2025-10-02 18:30:51
4327,32498,3,3072,50,Tablet,image,http://hughes.org/,False,2025-05-15 20:49:23
4328,49931,137,1681,34,Desktop,image,http://www.turner-french.org/,False,2025-02-05 18:37:02
4329,6222,124,616,42,Desktop,description,https://www.dawson-mejia.info/,True,2025-08-13 20:41:41
4330,46033,150,4945,16,Desktop,cta_button,http://patton.biz/,False,2025-04-20 11:50:55
4331,20671,146,2165,32,Desktop,description,https://jacobs.com/,False,2025-09-09 11:31:12
4332,39867,131,1183,36,Tablet,image,http://www.matthews.com/,False,2025-08-14 20:39:45
4333,40063,188,1317,15,Mobile,cta_button,https://perez.info/,True,2025-02-05 10:13:24
4334,32668,143,764,8,Mobile,description,https://hart.com/,False,2025-07-25 19:48:56
4335,41482,30,3018,39,Tablet,headline,https://www.hall-woodward.com/,False,2025-02-26 17:39:55
4336,25407,70,4194,8,Desktop,description,https://www.stewart.info/,True,2025-08-01 06:29:08
4337,14596,78,2287,22,Desktop,headline,https://www.sutton.net/,True,2025-03-05 10:12:54
4338,31120,36,2155,8,Mobile,cta_button,https://www.johnson.com/,False,2025-08-12 08:46:16
4339,41622,112,4808,48,Mobile,description,https://www.graham.com/,False,2025-06-09 19:53:39
4340,1290,193,143,13,Tablet,cta_button,http://mendoza.com/,True,2025-07-09 14:27:47
4341,47488,23,2611,4,Mobile,description,http://castaneda.net/,False,2025-02-14 09:56:42
4342,23664,71,575,21,Desktop,headline,http://www.johnson.com/,False,2025-06-30 18:23:53
4343,425,47,3217,5,Desktop,image,http://gomez.biz/,False,2025-08-23 21:45:45
4344,13373,134,347,42,Tablet,image,https://www.steele.com/,False,2025-04-17 06:05:22
4345,29412,125,2671,4,Desktop,image,http://ochoa.com/,False,2025-03-15 19:18:27
4346,23051,84,2077,23,Mobile,cta_button,http://butler.org/,False,2025-06-29 05:15:51
4347,36910,43,3296,46,Mobile,cta_button,https://www.garner.com/,False,2025-07-22 22:56:52
4348,49754,24,2894,29,Desktop,description,http://gilmore.com/,False,2025-09-05 15:10:56
4349,6866,154,1666,31,Desktop,image,https://collins-fisher.com/,False,2025-08-14 10:42:47
4350,45039,41,1397,10,Mobile,headline,https://www.reyes-joseph.com/,False,2025-09-18 20:16:17
4351,32273,64,3884,7,Tablet,image,https://www.rogers-woodward.com/,False,2025-09-25 14:13:40
4352,1170,27,3118,46,Tablet,headline,https://www.tucker-ortiz.biz/,False,2025-03-07 13:42:52
4353,22269,127,4378,9,Desktop,headline,http://burton.info/,False,2025-09-30 20:14:53
4354,49678,180,3263,27,Tablet,cta_button,https://jones.com/,False,2025-04-22 19:16:47
4355,2074,76,3521,19,Desktop,description,https://www.robinson-blackwell.com/,True,2025-08-04 11:49:48
4356,38989,122,3870,4,Mobile,cta_button,http://clarke.biz/,False,2025-04-09 01:53:53
4357,42323,143,2895,16,Tablet,cta_button,https://www.steele-reynolds.org/,False,2025-07-06 11:35:21
4358,29282,63,2762,23,Mobile,description,https://dickerson-rios.com/,True,2025-07-23 21:19:12
4359,16113,160,4034,35,Mobile,headline,https://cunningham-clayton.biz/,True,2025-07-13 09:01:04
4360,28284,102,4000,26,Mobile,cta_button,http://www.sanchez.net/,False,2025-02-01 19:10:03
4361,47433,155,1509,7,Tablet,image,http://www.jones.info/,False,2025-08-04 12:16:36
4362,8536,172,1639,41,Desktop,description,http://www.brown.com/,False,2025-09-21 21:38:05
4363,38322,7,2659,37,Tablet,description,http://collins-mitchell.com/,False,2025-04-02 17:54:50
4364,43877,12,3731,49,Desktop,cta_button,http://turner.biz/,False,2025-04-30 09:09:11
4365,41686,67,1015,38,Desktop,image,https://www.dyer.com/,False,2025-07-29 13:59:57
4366,45717,187,2900,46,Desktop,description,https://williams-lawrence.com/,False,2025-01-29 09:40:52
4367,46566,113,1561,14,Mobile,image,http://www.thompson-acosta.info/,False,2025-05-22 02:55:23
4368,37960,90,2262,25,Tablet,cta_button,https://www.kelly-powers.com/,False,2025-10-10 21:11:38
4369,20294,186,2512,27,Desktop,description,http://www.ferguson.com/,False,2025-04-09 16:14:59
4370,20061,99,2167,27,Mobile,description,https://huerta-thompson.org/,True,2025-01-17 07:25:15
4371,21006,60,417,44,Desktop,description,http://higgins.com/,False,2025-07-22 09:36:00
4372,10616,92,2267,39,Desktop,headline,http://cole.com/,False,2025-07-01 01:20:57
4373,37218,62,2545,34,Desktop,headline,https://valdez.info/,False,2025-09-12 01:22:30
4374,36045,32,3347,18,Mobile,cta_button,http://thompson.com/,True,2025-08-03 11:03:20
4375,12506,155,1876,10,Desktop,description,https://thomas.com/,False,2025-08-20 18:30:30
4376,46907,19,778,48,Tablet,image,http://www.burton.com/,False,2025-08-21 23:22:23
4377,8907,54,4353,8,Mobile,headline,https://skinner.net/,False,2025-01-07 08:01:41
4378,49213,18,2444,28,Tablet,image,http://www.wang-phillips.com/,False,2025-04-23 13:31:29
4379,44781,24,4024,40,Mobile,image,https://morris-jackson.net/,False,2025-08-25 16:29:08
4380,34400,180,4717,50,Tablet,headline,http://www.kelley.com/,False,2025-04-18 08:07:17
4381,12435,37,2434,17,Mobile,headline,https://taylor.net/,False,2025-01-18 08:38:26
4382,16642,186,103,34,Tablet,description,https://fowler.com/,False,2025-03-30 11:47:25
4383,9693,78,3717,15,Tablet,image,http://johnson.net/,False,2025-03-01 22:39:34
4384,25852,12,2470,38,Tablet,headline,https://smith.com/,False,2025-05-02 10:15:28
4385,1940,147,83,2,Tablet,image,http://rivas.com/,False,2025-03-29 08:13:36
4386,48420,191,4928,30,Tablet,description,https://stephens.com/,False,2025-08-09 05:57:48
4387,42911,190,1240,6,Mobile,description,http://lopez.com/,True,2025-06-10 08:19:29
4388,14142,19,1934,19,Tablet,image,https://www.jones-robinson.org/,False,2025-08-21 09:25:36
4389,49085,134,3203,31,Tablet,description,https://murray.biz/,False,2025-04-29 13:30:58
4390,3295,1,847,7,Tablet,description,http://www.carlson.com/,False,2025-03-14 21:24:06
4391,25604,164,2604,28,Mobile,headline,https://roberts.info/,True,2025-10-16 08:26:16
4392,8973,45,1160,26,Desktop,headline,http://noble-downs.com/,False,2025-08-04 15:57:17
4393,18334,85,3017,34,Desktop,description,http://www.brown-davis.info/,False,2025-05-29 07:42:27
4394,42877,11,498,45,Mobile,description,https://wood-harris.org/,False,2025-09-14 14:00:23
4395,40844,156,4453,23,Desktop,headline,http://www.bartlett.com/,False,2025-07-18 22:30:56
4396,39132,38,4975,47,Desktop,description,https://www.ruiz.com/,False,2025-04-03 11:07:18
4397,2020,22,2529,50,Desktop,image,https://walton.com/,False,2025-07-20 21:21:39
4398,20719,73,972,12,Desktop,headline,https://ortiz-jones.org/,False,2025-08-06 07:39:08
4399,13525,22,4284,41,Mobile,cta_button,http://www.bauer-hayes.com/,False,2025-07-31 21:13:04
4400,28670,118,145,1,Tablet,description,http://villanueva.net/,False,2025-06-14 18:11:29
4401,43229,132,896,34,Desktop,cta_button,http://www.harvey-chapman.com/,False,2025-07-10 22:57:13
4402,3517,127,1203,18,Desktop,headline,http://smith.org/,False,2025-10-03 04:55:25
4403,34995,75,2252,46,Desktop,description,http://www.herrera-guzman.com/,False,2025-07-07 15:34:24
4404,30933,79,3450,7,Desktop,headline,https://www.hensley.biz/,False,2025-03-04 17:45:49
4405,19912,75,3134,47,Tablet,description,http://www.hernandez-cohen.biz/,True,2025-06-09 20:34:04
4406,17970,95,3096,8,Tablet,description,http://www.simon.com/,False,2025-06-04 18:32:26
4407,20481,125,3526,18,Desktop,image,http://webb.com/,True,2025-03-02 08:27:18
4408,18400,123,4857,1,Mobile,image,https://www.berg.net/,False,2025-03-23 05:43:38
4409,45013,153,941,44,Desktop,cta_button,http://www.cochran.com/,False,2025-09-11 09:19:42
4410,8833,49,1046,48,Mobile,headline,http://webb.com/,False,2025-07-02 01:25:14
4411,14997,94,2617,1,Tablet,cta_button,http://walker.biz/,False,2025-01-20 19:00:19
4412,45798,178,2680,17,Desktop,headline,https://www.allen.biz/,False,2025-06-06 10:44:02
4413,2731,108,2729,33,Desktop,headline,http://glenn-reese.com/,False,2025-03-31 17:33:43
4414,21740,140,2556,13,Desktop,cta_button,http://green.com/,True,2025-02-19 09:04:37
4415,30151,166,2118,16,Mobile,description,http://www.higgins-cooley.info/,False,2025-04-30 16:30:08
4416,10246,11,563,25,Tablet,headline,https://wilson-thompson.biz/,False,2025-09-10 17:43:02
4417,13947,134,106,24,Tablet,cta_button,https://lewis-estes.com/,False,2025-04-27 21:55:28
4418,25646,72,4349,26,Mobile,description,https://dawson.biz/,False,2025-04-02 19:52:56
4419,44875,41,3318,13,Tablet,cta_button,http://www.kidd-dawson.info/,False,2025-09-17 10:58:29
4420,36986,12,2300,34,Desktop,image,https://mccormick.biz/,True,2025-04-28 20:03:21
4421,15742,85,4008,42,Desktop,image,http://www.long-boone.info/,False,2025-05-24 21:51:52
4422,11762,151,2716,10,Tablet,description,https://www.brooks.biz/,False,2025-03-06 08:47:45
4423,48879,37,3488,44,Tablet,description,https://www.griffith.net/,False,2025-01-09 09:16:32
4424,36975,154,418,40,Mobile,image,http://nicholson.net/,True,2025-08-14 08:23:40
4425,15079,15,3994,9,Mobile,headline,http://www.lewis-hernandez.com/,False,2025-09-30 13:51:45
4426,49186,138,4044,10,Tablet,image,https://williams.net/,False,2025-08-22 11:52:10
4427,21836,135,2370,39,Tablet,description,https://mcconnell-brooks.com/,False,2025-07-19 21:36:16
4428,26520,10,3984,44,Mobile,cta_button,https://www.elliott.org/,False,2025-10-01 09:25:15
4429,16831,173,110,25,Desktop,description,http://gutierrez-mathis.info/,False,2025-10-06 21:44:45
4430,18982,35,141,36,Tablet,description,https://perez-martinez.org/,False,2025-06-02 09:06:57
4431,13728,184,61,1,Desktop,headline,https://gomez-walker.info/,False,2025-04-22 21:52:01
4432,43787,127,1240,6,Mobile,cta_button,http://rodriguez-kline.com/,False,2025-09-29 11:10:12
4433,20325,200,2412,23,Tablet,description,https://coleman-rogers.biz/,False,2025-02-16 20:38:27
4434,40470,147,4466,20,Desktop,headline,http://rogers.org/,False,2025-04-20 11:44:58
4435,13514,47,313,45,Mobile,image,http://skinner-may.net/,False,2025-08-10 10:08:01
4436,33308,84,1505,15,Desktop,image,https://mcdowell-mitchell.com/,False,2025-07-04 13:37:53
4437,47903,58,2725,11,Tablet,headline,https://www.merritt.com/,False,2025-05-16 09:01:52
4438,25136,25,2966,8,Mobile,headline,http://www.allen.com/,False,2025-01-18 22:44:12
4439,28770,135,3076,31,Tablet,headline,https://moore.biz/,False,2025-06-02 14:01:55
4440,22119,11,4478,2,Tablet,description,https://www.gibson.com/,False,2025-10-27 22:42:27
4441,37676,65,2061,47,Tablet,description,http://www.estrada.com/,False,2025-09-06 22:47:37
4442,5809,88,3126,20,Tablet,image,https://evans.com/,False,2025-09-15 08:09:43
4443,38651,149,1554,43,Tablet,image,https://patel-collins.com/,False,2025-08-13 10:47:48
4444,31495,95,1053,17,Desktop,headline,https://wiggins.org/,False,2025-05-31 18:43:29
4445,33354,180,4180,49,Desktop,cta_button,http://www.griffin.biz/,False,2025-06-05 08:26:53
4446,32855,156,3243,12,Tablet,image,https://www.moreno.biz/,False,2025-07-29 20:18:23
4447,13038,21,1747,2,Desktop,cta_button,https://spencer.com/,False,2025-08-01 21:02:41
4448,43003,31,1335,48,Desktop,cta_button,http://www.carroll-church.info/,False,2025-04-07 18:11:30
4449,45620,128,1209,28,Desktop,headline,http://mcknight-norris.com/,False,2025-03-17 06:31:48
4450,49699,151,2078,22,Mobile,headline,https://grant-obrien.com/,False,2025-03-12 09:30:46
4451,31459,107,2474,21,Tablet,cta_button,https://www.thomas-wagner.com/,False,2025-08-27 02:58:48
4452,33293,29,2920,14,Mobile,image,https://www.walters.biz/,False,2025-01-20 19:36:03
4453,48251,179,2367,33,Desktop,image,http://www.rowland-jones.com/,False,2025-08-12 13:26:14
4454,6448,54,4690,14,Mobile,cta_button,http://www.burns.biz/,True,2025-01-02 07:47:59
4455,21907,120,3640,1,Desktop,cta_button,http://www.bright.info/,False,2025-03-29 13:55:36
4456,22288,144,2816,17,Tablet,headline,http://johns.biz/,False,2025-05-03 12:55:13
4457,21510,108,159,46,Mobile,description,http://www.huffman.com/,False,2025-03-24 20:28:21
